Committee ID Number|Committee Name|Committee Address|Committee City|Committee State|Committee Zip|Committee Type|Date Received|Postmark Date|Nature Of Filing|Ballot Question|Oppose Ballot Question|Ballot Type|Date over Theshold|Acronym|Separate Seg Political Fund ID|Separate Segregated Political Fund Name|SSPF Address|SSPF City|SSPF State|SSPF Zip|SSPF Type|Date Dissolved|Date of Next Election|Election Type|Won General|Won Primary
06CAC00814|COMMITTEE TO ELECT MARLAN MILLARD|NA|LINCOLN|NE|68508|C|03/23/2006||I||||01/01/1978||||||||||05/09/2006|P||
99CAC00414|COMMITTEE TO ELECT MARY BARRETT|4540 HICKORY STREET|OMAHA|NE|68106|C|01/31/1996|12/31/1995|I||0|I|12/30/1995|||||||||07/16/1998|05/04/2000|P||
99CAC00073|COMMITTEE TO ELECT MICHAEL MUNCH SARPY COUNTY ATTO|505 M.M. Kauntze Memorial Drive,|BELLEVUE|NE|68005|C|07/25/1994|07/25/1994|I||0| |07/25/1994|       |          |||||||01/06/1999|05/04/1998|P|0|0
99CAC00577|COMMITTEE TO ELECT MIKE LEAHY|11945 MIRACLE HILLS DR #21|OMAHA|NE|68154|C|01/28/2002|01/26/2002|I||0|I|01/10/2002||99IRC00260||||||R|01/10/2003|11/05/2002|P|0|1
99CAC00062|COMMITTEE TO ELECT MONICA MCMANIGAL|RR 2, Box 16,|NIOBRARA|NE|68760|C|06/17/1998|06/17/1998|I||0|I|06/17/1998|       |          |||||||01/03/2000|05/04/1998|P|0|0
99CAC00020|COMMITTEE TO ELECT PAUL ANDERSON|6626 Cumin Street,|OMAHA|NE|68132|C|03/09/1998|03/09/1998|I||0|I|03/09/1998|       |          |||||||02/21/2000|05/04/1998|P|0|0
99CAC00102|COMMITTEE TO ELECT PAUL B. SCHAUB FOR COUNTY A, TH|536 Lucille Lane,|SIDNEY|NE|69162|C|08/17/1994|08/17/1994|I||0|I|08/17/1994|       |          |||||||01/13/2000|05/04/1998|P|0|0
10CAC01482|COMMITTEE TO ELECT PENNY SOPHIR FOR OMAHA BOARD OF|11803 N 36TH STREET|OMAHA|NE|68112|C|08/23/2010|08/20/2010|I||||08/13/2010|||||||||08/22/2011|11/02/2010|G||
99CAC00111|COMMITTEE TO ELECT PENNY SOPHIR(DISSOLVED)|11803 NORTH 36TH STREET,|OMAHA|NE|68112|C|04/28/1998|04/28/1998|I||0|I|04/28/1998|       |          |||||||03/29/2000|05/04/1998|P|0|0
09CAC01379|COMMITTEE TO ELECT PJ MORGAN|7801 WAKELEY PLAZA|OMAHA|NE|68114|C|09/03/2009|09/02/2009|I||||10/02/2009||||||||||05/11/2010|P||
99CAC00115|COMMITTEE TO ELECT RANDY STOLL|RR 1, Box 97B,|YORK|NE|68467|C|05/13/1998|05/13/1998|I||0|I|05/13/1998|       |          |||||||10/12/1999|05/04/1998|P|0|0
99CAC00135|COMMITTEE TO ELECT REGINALD YOUNG|3344 North 47th Avenue,|OMAHA|NE|68104|C|04/20/1998|04/20/1998|I||0|I|04/20/1998|       |          |||||||04/16/1999|05/04/1998|P|0|0
99CAC00386|COMMITTEE TO ELECT REICHERT|5000 W. Kent Street,|LINCOLN|NE|68524|C|03/16/1999|03/16/1999|I||0|I|03/16/1999|       |          |||||||05/17/1999|04/06/1999|G|0|0
99CAC00604|COMMITTEE TO ELECT REJEAN JAKSICH CLERK OF DIST CT|490 CHESTNUT|SPRINGFIELD|NE|68059|C|05/13/2002|05/10/2002|I||0|I|05/02/2002||99IRC00288||||||R|06/25/2002|05/14/2002|P|0|0
99CAC00021|COMMITTEE TO ELECT RICHARD C. ANDERSON|P.O. Box 1595,|KEARNEY|NE|68848|C|03/21/1986|03/21/1986|I||0| |03/21/1986|       |          |||||||09/28/1998|05/04/1998|P|0|0
99CAC00188|COMMITTEE TO ELECT RICK CAMPBELL|1123 Oke Street,|PAPILLION|NE|68046|C|06/02/1998|06/02/1998|I||0|I|06/02/1998|       |          |||||||04/15/1999|05/04/1998|P|0|0
99CAC00664|COMMITTEE TO ELECT RICK GALUSHA|12005 NORTH 34TH STREET|OMAHA|NE|68112|C|03/19/2004|03/17/2004|I||0|I|03/11/2004|||||||||11/20/2006|11/02/2004|G||1
99CAC00692|COMMITTEE TO ELECT RICK SANDERS|507 MARTIN DRIVE|BELLEVUE|NE|68005|C|06/30/2004|06/29/2004|I||0|I|06/18/2004||99IRC00409||||||R|01/01/1900|11/05/2004|G|0|1
07CAC01020|COMMITTEE TO ELECT ROGER YANT MAYOR NOT  REGISTERE|5640 HUNTS DRIVE|LINCOLN|NE|68512|C|03/02/2007|03/01/2007|I||||12/31/9999||||||||||04/03/2007|||
99CAC00656|COMMITTEE TO ELECT ROSIE ZWEIBACK|1735 SOUTH 87TH STREET|OMAHA|NE|68124|C|02/09/2004|02/07/2004|I||0|I|02/03/2004||||||||||11/07/2006|P||1
99CAC00260|COMMITTEE TO ELECT STEVE EXON (DISSOLVED)|302 BASSWOOD COURT|BELLEVUE|NE|68005|C|04/05/1989|04/05/1989|I||0|I|04/05/1989|||||||||04/21/2008|04/03/1999|G||
08CAC01133|COMMITTEE TO ELECT STEVE EXON - DISSOLVED 10-7-08|302 BASSWOOD CT.|BELLEVUE|NE|68005|C|04/21/2008|04/18/2008|I||||04/18/2008|||||||||10/07/2008|05/13/2008|P||
10CAC01446|COMMITTEE TO ELECT STEVE EXON MAYOR OF BELLEVUE|302 BASSWOOD CT|BELLEVUE|NE|68005|C|04/27/2010|04/26/2010|I||||04/23/2010|||||||||01/11/2011|05/11/2010|P||
06CAC00803|COMMITTEE TO ELECT STEVE GUITTAR|2649 N 48TH SUITE B|LINCOLN|NE|68504|C|03/15/2006|03/14/2006|I||||03/15/2006|||||||||04/25/2007|05/09/2006|P||
99CAC00097|COMMITTEE TO ELECT STEVE SVOBODA|1301 North 56th Street,|LINCOLN|NE|68504|C|05/01/1990|05/01/1990|I||0| |05/01/1990|       |          |||||||12/24/1998|01/01/1900|P|0|0
99CAC00646|COMMITTEE TO ELECT STU DORNAN|15426 WEST CENTER ROAD|OMAHA|NE|68144|C|09/19/2003|09/18/2003|I||0|I|09/18/2003|||||||||04/30/2007|11/07/2006|G||1
08CAC01094|COMMITTEE TO ELECT THERESA HATCHER (NOT REGISTERED|4885 SO. 118TH ST. (NOT A REGISTERED COMMITTEE )|OMAHA|NE|68137|C|01/01/1900|01/01/1900|I||||01/01/1900||||||||||01/01/2007|P||
99CAC00254|COMMITTEE TO ELECT THOMAS F. DOWD|1905 Harney, Suite 620,|OMAHA|NE|68102|C|04/05/1996|04/05/1996|I||0|I|04/05/1996|       |          |||||||05/03/1999|11/04/1996|G|0|0
99CAC00300|COMMITTEE TO ELECT THOMAS RILEY|353 North 41st Street,|Omaha|NE|68131|C|09/05/1995|09/05/1995|I||0|I|09/05/1995|       |          |||||||01/01/1900|11/02/2004|G|1|1
06CAC00802|COMMITTEE TO ELECT TOM BARRETT|PO BOX 31641|Omaha|NE|68131|C|03/10/2006|03/10/2006|I||||03/10/2006|||||||||04/03/2009|05/09/2006|P||
10CAC01398|COMMITTEE TO ELECT TOM DIERKS|3510 R STREET|LINCOLN|NE|68503|C|01/27/2010|01/27/2010|I||||01/17/2010||||||||||05/11/2010|G||1
99CAC00200|COMMITTEE TO ELECT TOM DOYLE|6730 SOUTH 91ST AVENUE,|OMAHA|NE|68127|C|12/09/1985|12/09/1985|I||0|I|12/09/1985|       |          |||||||01/01/1900|11/05/2002|G|1|1
99CAC00077|COMMITTEE TO ELECT TOM NUTT SHERIFF|1418 8th Avenue,|HOLDREGE|NE|68949|C|06/04/1998|06/04/1998|I||0|I|06/04/1998|       |          |||||||01/03/2000|05/04/1998|P|0|0
07CAC01044|COMMITTEE TO ELECT TOM RICHARDS SARPY CO COMM|1234 ST. ANDREWS RD|BELLEVUE|NE|68005|C|11/02/2007|11/01/2007|I||||10/28/2007||||||||||11/04/2008|P||
10BQC00285|COMMITTEE TO KEEP OMAHA MOVING FORWARD|1501 SO 80TH STREET|OMAHA|NE|68124|B|10/20/2010|10/18/2010|I|MAYOR SUTTLE RECALL01|1|R|12/31/9999|||||||||01/31/2012|01/25/2011|G||
06BQC00127|COMMITTEE TO OPP THE RETENTION OF JUSTICE STEPHAN|3001 WEST RODEO RD|NORTH PLATTE|NE|69101|B|03/22/2006|03/16/2006|I|JUDICIAL RETENTION - Justice Kenneth C Stephan||O|01/01/1978|||||||||01/19/2007|11/07/2006|G||
06BQC00126|COMMITTEE TO OPPOSE THE RETENTION OF JUSTICE MCCOR|3001 WEST RODEO RD|NORTH PLATTE|NE|69101|B|03/22/2006|03/16/2006|I|JUDICIAL RETENTION - Justice Michael McCormick|1|O|01/01/1978|||||||||01/19/2007|11/07/2006|G||
05BQC00108|COMMITTEE TO PUT KIDS FIRST|424 WEST THIRD STREET |GRAND ISLAND|NE|68801|B|06/06/2005|06/03/2005|I|School Bond Issue for District 2 in Hall County/Grand Island Public Schools $19,950,000.||I|06/03/2005|||||||||10/24/2005|09/13/2005|||
99CAC00138|COMMITTEE TO RE-ELECT CHRIS ABBOUD TO THE LEGISLAT|6530 SOUTH 84TH STREET|OMAHA|NE|68127|C|03/31/1982|03/31/1982|I||0|I|03/31/1982|||||||||02/02/2007|01/01/2005|P||
99CAC00372|COMMITTEE TO RE-ELECT DICK GALUSHA|12005 N. 34th Avenue,|OMAHA|NE|68112|C|10/28/1998|10/26/1998|I||0| |10/28/1998|       |          |||||||02/04/1999|11/04/1998|G|0|0
99CAC00585|COMMITTEE TO RE-ELECT JERRY RYAN|113 MARTIN DR|BELLEVUE|NE|68005|C|03/01/2002|02/28/2002|I||0|I|02/21/2002||99IRC00269||||||R|01/01/1900|11/05/2002|G|1|0
08CAC01156|COMMITTEE TO RE-ELECT JOHN SCHWOPE (NOT REGISTERED|NOT REGISTERED|BELLEVUE|NE|68005|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||05/13/2008|||
99CAC00157|COMMITTEE TO RE-ELECT JORGENSEN TO OPPD|11518 Spaulding Street,|OMAHA|NE|68164|C|07/13/1983|07/13/1983|I||0| |07/13/1983|       |          |||||||09/16/1998|11/04/1990|G|0|0
99CAC00336|COMMITTEE TO RE-ELECT LES TAYLOR, THE|#40 Eastridge Drive North,|YORK|NE|68467|C|09/18/1984|09/18/1984|I||0|I|09/18/1984|       |          |||||||11/17/1999|11/04/1996|G|0|0
99CAC00365|COMMITTEE TO RE-ELECT MICHELE D. KLINGLER|1204 Saunders,|HASTINGS|NE|68901|C|10/19/1998|10/19/1998|I||0| |10/19/1998|       |          |||||||01/05/1999|05/04/1998|P|0|0
99CAC00050|COMMITTEE TO RE-ELECT PATTIE GORHAM|402 Kountze Memorial Drive,|BELLEVUE|NE|68005|C|04/21/1998|04/21/1998|I||0|I|04/21/1998|       |          |||||||12/30/1998|05/04/1998|P|0|0
10CAC01448|COMMITTEE TO RE-ELECT RANDALL RITNOUR AS GAGE CO A|515 N 8TH #1|BEATRICE|NE|68310|C|04/29/2010|04/29/2010|I||||04/28/2010|||||||||05/26/2010|05/11/2010|P||
99CAC00121|COMMITTEE TO RE-ELECT SHIRLEY TYREE TO THE SCHOOL|6011 CURTIS AVE|OMAHA|NE|68104|C|06/24/1994|06/24/1994|I||0|I|06/24/1994|       |          |||||||03/13/2003|11/05/2002|G|1|1
99CAC00056|COMMITTEE TO RE-ELECT THOMAS LYNAM SARPY COUNTY SU|504 NORTH FILLMORE STREET|PAPILLION|NE|68046|C|03/15/1990|03/15/1990|I||0|I|03/15/1990|       |          |||||||01/01/1900|11/05/2002|G|1|1
99CAC00233|COMMITTEE TO RE-ELECT TIM LOEWENSTEIN|9393 2nd Avenue,|KEARNEY|NE|68847|C|10/24/1990|10/24/1990|I||0|I|10/24/1990|       |          |||||||01/06/2003|11/05/2002|P|0|0
99CAC00696|COMMITTEE TO RE-ELECT TOM GARVEY|2308 CORNHUSKER|BELLEVUE|NE|68123|C|07/29/2004|07/28/2004|I||0|I|07/10/2004|||||||||06/13/2007|11/02/2004|G||1
08CAC01242|COMMITTEE TO REELECT HUSTEN(NOT REGISTERED)|3000 FARNAM APT F|Omaha|NE|68131|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||11/04/2008|||
99CAC00122|COMMITTEE TO RETAIN FRED ULRICH|109 South 14th Street, P.O. Box 489|PLATTSMOUTH|NE|68048|C|05/07/1986|05/07/1986|I||0|I|05/07/1986|       |          |||||||01/01/1900|11/02/2004|G|1|1
05CAC00730|COMMITTEE TO RETAIN JEFFREY L. DAVIS FOR SHERIFF|901 EDGEWATER DRIVE|PAPILLION|NE|68046|C|06/14/2005|06/13/2005|I||||02/02/2006||||||||||05/11/2010|P||
99BQC00059|COMMITTEE TO RETAIN JUDGE REAGAN|2308 CORNHUSKER RD|||681232410|B|10/30/2000|10/26/2000|I|THE RETENTION OF JUDGE REAGAN                     |0|I|10/25/2000||99IRC00195||||||R|05/18/2001|11/07/2000|G|0|0
99CAC00570|COMMITTEE TO RETAIN LEE POLIKOV COUNTY ATTORNEY|1246 GOLDEN GATE DR|PAPILLION|NE|68046|C|11/08/2001|11/07/2001|I||0|I|11/06/2001||||||||||11/07/2006|G|1|
99BQC00052|COMMITTEE TO SAVE OUR STREETS|1428 KIEWIT PLAZA|Omaha|NE|68131|B|02/20/1996|02/20/1996|I|BOND ISSUE                                        |0|I|02/20/1996||99IRC00172||||||R|07/05/1998|05/04/1996|P|0|0
99BQC00005|COMMITTEE TO VOTE YES FOR LOWER PHONE BILLS, THE|10011 J Street, P.O. Box 24091|OMAHA|NE|68124|B|06/05/1998|06/05/1998|I|INITIATIVE 414                                    |0|I|06/05/1998|       |          |||||||11/06/2000|11/04/1998|G|0|0
08BQC00185|COMMUNITIES IN CONCERT|551 N. LINDEN|WAHOO|NE|68066|B|02/06/2008|02/05/2008|I|$6,6 mil construction & equipment for classrooms|0|O|02/05/2008|||||||||04/07/2009|03/11/2008|P||
05BQC00118|COMMUNITY FOR KIDS COMMITTEE|7001 S. 27TH STREET|LINCOLN|NE|68512|B|12/20/2005|12/20/2005|I|CITY OF LINCOLN $250 Million LPS Bond Issue|0|O|12/19/2005|||||||||01/31/2007|02/14/2006|P||
99BQC00084|COMMUNITY UNITED FOR EDUCATION|517 SANDY SHORES DR|SCHUYLER|NE|68661|B|05/19/2003|05/16/2003|I|COLFAX CO SCHOOL DISTRICTS 2 AND 123, SCHOOL BOND |0|O|05/07/2003||99IRC00347||||||R|06/23/2003|05/13/2003|P|0|0
06CAC00805|COMSTOCK FOR LEGISLATURE|5021 NICHOLAS ST|OMAHA|NE|68132|C|03/17/2006|03/15/2006|I||||03/13/2006|||||||||06/19/2006|05/09/2006|||
07BQC00153|CONCERNED CITIZENS FOR RESPONSIBLE GOV. |19818 EWEL. COURT|PLATTSMOUTH|NE|68048|B|05/01/2007|04/26/2007|I|Recall Cass County Commissioner|0|R|04/02/2007|||||||||08/13/2007|06/12/2007|G||
99BQC00033|CONCERNED TAXPAYERS FOR A QUALITY EDUCATION|22742 COUNTY ROAD 16|ARLINGTON|NE|68002|B|04/27/1999|04/23/1999|I|WASHINGTON COUNTY SCHOOL BOND AKA ARLINGTON SCHOOL|1|O|04/15/1999|       |99IRC00010||||||R|11/20/2000|04/13/1999|G|0|0
99CAC00191|CONNEALY FOR LEGISLATURE|2099 OLD HWY 118|DECATUR|NE|68020|C|06/19/1997|06/19/1997|I||0|I|06/19/1997|||||||||07/27/2007|11/05/2002|G|1|1
06CAC00824|CONNEALY FOR PSC|2999 OLD HWY 118|DECATUR|NE|68020|C|04/03/2006|04/06/2006|I||||04/03/2006|||||||||05/30/2007|05/09/2006|P||
99CAC00517|CONNIE DAY FOR LEGISLATURE|P O BOX 1187|NORFOLK|NE|68702|C|09/03/1992|09/02/1992|I||0|I|09/01/1992||99IRC00176||||||R|02/03/1997|11/07/1992|G|1|1
05CAC00744|CONRAD FOR LEGISLATURE|3818 DUDLEY STREET|LINCOLN|NE|68503|C|10/28/2005|10/28/2005|I||||10/28/2005||||||||||11/02/2010|G||1
07IRC00482|CONSUMERS AGAINST HIGHER INSURANCE RATES ( NOT REG|NOT A REGISTERED COMMITTEE|OMAHA|NE|68114|R|09/18/2007|09/13/2007|I||||09/20/2007||||||||||09/12/2007|P||
06CAC00845|COOLEY FOR LEGISLATURE|P.O. BOX 125|GREENWOOD|NE|68366|C|04/10/2006|04/07/2006|I||||04/14/2006|||||||||06/19/2006|05/09/2006|P||
06IRC00461|COUGARS YES-CONESTOGA (NOT REGISTERED)|PO BOX 168|Murray|NE|68709|R|01/23/2006|01/20/2006|I||||01/01/1978||||||||||12/31/2005|||
06CAC00864|CRYSTAL RHOADES FOR METRO COLLEGE BOARD|4565 SHIRLEY STREET|OMAHA|NE|68106|C|10/17/2006|10/17/2006|I||||10/13/2006|||||||||02/27/2008|11/07/2006|G||
08BQC00197|CUMING COUNTY JAIL BOND COMMITTEE (NOT REGISTERED)|1108 W. PARK STREET|WEST POINT|NE|68788|B|12/31/9999|12/31/9999|I||||12/31/9999||||||||||05/13/2008|P||
99CAC00150|CURT BROMM LEGISLATIVE COMMITTEE|551 N. Linden, P.O. Box 277|WAHOO|NE|68066|C|05/05/1992|05/05/1992|I||0|I|05/05/1992|||||||||01/30/2006|11/02/2000|P||
99CAC00015|CURT DONALDSON FOR CITY COUNCIL|P.O. BOX 80009|Lincoln|NE|68501|C|01/19/1993|01/18/1993|I||0|I|01/19/1993|       |          |||||||04/09/2001|04/03/2003|P|0|1
06CAC00796|CURT FRIESEN FOR LEGISLATURE|1040 NORTH MAIN ST PO BOX 165|HENDERSON|NE|68371|C|02/10/2006|02/09/2006|I||||02/17/2006|||||||||01/16/2007|05/09/2006|||
08CAC01175|CURTIS SCHELL FOR LEGISLATURE (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|LINCOLN|NE|68508|C|01/01/1900|01/01/1900|I||||08/15/2008||||||||||01/01/2008|G||
99PPC00015|CUSTER COUNTY REPUBLICANS|829 South C Street, P.O. Box 309|BROKEN BOW|NE|68822|T|01/15/1979|01/15/1979|I||0|I|01/15/1979|       |          |||||||05/02/2000|05/04/2000|P|0|0
99PPC00016|DAKOTA COUNTY DEMOCRATIC PARTY|2121 Maple Street,|DAKOTA CITY|NE|68731|T|10/10/1978|10/10/1978|I||0|I|10/10/1978|||||||||10/28/1999|11/01/1998|P||
99PPC00017|DAKOTA COUNTY REPUBLICAN CENTRAL COMMITTEE|P.O. BOX 323|South Sioux City |NE|68776|T|09/08/1977|09/08/1977|I||0|I|09/08/1977|||||||||03/28/2008|11/07/2006|G||
99CAC00044|DALE HALL FOR COUNTY COMMISSIONER|1813 250th Street,|ELMWOOD|NE|68349|C|04/23/1998|04/23/1998|I||0| |04/23/1998|       |          |||||||12/11/1998|05/04/1998|P|0|0
99CAC00349|DALE YOUNG FOR CITY COUNCIL COMMITTEE|2627 Park Avenue,|LINCOLN|NE|68502|C|03/20/1991|03/20/1991|I||0|I|03/20/1991|       |          |||||||07/01/1999|11/04/1995|G|0|0
99CAC00279|DAN LYNCH FOR LEGISLATURE|980 COUNTRY ROAD, RR2 LOT T-5|FREMONT|NE|68025|C|04/09/1984|04/09/1984|I||0|I|04/09/1984|       |          |||||||01/31/2002|11/07/2000|G|0|1
09CAC01343|DAN MENKE FOR BENNINGTON CITY COUNCIL #2 (NR)|NOT A REGISTERED COMMITTEE|PLATTSMOUTH|NE|68048|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|P||
99CAC00354|DAN PITTMAN FOR SARPY COUNTY ASSESSOR|102 CONCORD CIRCLE|PAPILLION|NE|68046|C|09/03/1998|09/03/1998|I||0|I|09/03/1998|       |          |||||||01/01/1900|11/05/2002|P|0|1
09CAC01356|DAN SCHLITT FOR NRD (NOT REGISTERED)|NOT REGISTERED|LINCOLN|NE|68508|C|01/01/1900|01/01/1900|I||||01/01/1900||||||||||11/04/2008|G||
99CAC00548|DAN WELCH FOR CITY COUNCIL|1299 FARNAM ST, STE 1220||| 68102|C|02/12/2001|02/08/2001|I||0|I|02/01/2001||||||||||04/03/2001|G|1|1
99CAC00557|DANEK FOR DISTRICT #1|4261 KNOX STREET|LINCOLN|NE|68504|C|03/26/2001|03/24/2001|I||0|I|03/20/2001||||||||||05/05/2009|P||
10CAC01449|DANIEL CHRISTENSEN-BENNINGTON DIST. 59 (NR)|NOT A REGISTERED COMMITTEE|Omaha|NE|68117|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|P||
10CAC01471|DANIEL EBERS COUNTY TREASURER (NOT REGISTERED)||LINCOLN|NE|68505|C|01/01/1999|01/01/1999|I||||01/01/1999||||||||||05/11/2010|||
09CAC01330|DANIEL TRERICE FOR LEARNING COUNCIL #1 (NR)|NOT A REGISTERED COMMITTEE|LINCOLN|NE|68508|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|P||
08CAC01173|DANIEL TRUMAN BARROWS (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|LINCOLN|NE|68508|C|01/01/1900|01/01/1900|I||||08/15/2008||||||||||01/01/2008|G||
12CAC01614|DARL NAUMANN FOR LANCASTER COUNTY BOARD|1035 SOUTH 35TH STREET|LINCOLN|NE|68510|C|01/25/2012|01/25/2012|I||||01/18/2012||||||||||05/08/2012|P||
09CAC01345|DARREN SIEKMAN FOR BENNINGTON BOARD OF ED #59 (NR)|NOT A REGISTERED COMMITTEE|PLATTSMOUTH|NE|68048|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|P||
08CAC01150|DAUB FOR MAYOR 2009 |10730 PACIFIC STREET SUITE 242|OMAHA|NE|68114|C|05/14/2008|05/13/2008|I||||05/15/2008|||||||||02/02/2010|04/07/2009|P||
10CAC01484|DAVE ANDERSON FOR MILLARD PUBLIC SCHOOL BOARD (NR)|NOT A REGISTERED COMMITTEE|OMAHA|NE|68137|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||11/02/9999|G||
99CAC00594|DAVE BIBA FOR LEGISLATURE DISTRICT 32|321 S MAIN STS PO BOX 905|WILBER|NE|68465|C|04/04/2002|04/03/2002|I||0|I|04/03/2002||99IRC00278||||||R|02/03/2003|11/05/2002|G|0|1
11CAC01555|DAVE BLOOMFIELD FOR LEGISLATURE |419 MAIN STREET, BOX 171|WAKEFIELD|NE|68784|C|04/14/2011|04/14/2011|||||04/06/2011||||||||||05/15/2012|P||
99CAC00048|DAVE HEINEMAN FOR STATE TREASURER|2427 East 10th Street,|FREMONT|NE|68025|C|01/21/1994|01/21/1994|I||0|I|01/21/1994|       |          |||||||12/07/2001|05/04/1998|P|0|0
99CAC00059|DAVE MAURSTAD FOR LT. GOVERNOR|609 ELK STREET; PO BOX 727|BEATRICE|NE|68310|C|01/14/1994|01/14/1994|I||0|I|01/14/1994||||||||||05/04/1998|G|1|1
10CAC01520|DAVE NEWELL FOR LEARNING COMM. (NR)|NOT A REGISTERED COMMITTEE|Lincoln|NE|68509|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|G||
06CAC00874|DAVE PETERSEN FOR COUNTY COMMISSIONER (NR)|NOT A REGISTERED COMMITTEE|MILLER|NE|68858|C|04/27/2006||||||12/31/9999|||||||||||||
08CAC01233|DAVE ZIOLA G.I. CITY COUNCIL(NOT REGISTERED)|1925 W 11TH AVE|GRAND ISLAND|NE|68803|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||11/04/2008|||
12CAC01631|DAVID COPPLE FOR REGENT|3405 ROLLING HILLS DRIVE|Norfolk|NE|68701|C|03/14/2012||I||||03/06/2012||||||||||05/15/2012|||
12CAC01632|DAVID CORBIN FOR OPPD|1002 NORTH 49TH ST|OMAHA|NE|68132|C|03/16/2012||I||||03/09/2012||||||||||05/15/2012|||
99CAC00525|DAVID FRIEND FOR MUD|4804 N 142ND STREET|OMAHA|NE|68164|C|10/13/2000|10/13/2000|I||0|I|09/02/2000||99IRC00187||||||R|06/01/2004|11/07/2000|P|1|0
99CAC00484|DAVID FRIEND FOR MUD BOARD|123 ANYHWERE|OMAHA|NE|68114|C|01/01/1978|01/01/1978|I||0|I|01/01/1978||99IRC00130||||||R|01/01/1978|05/09/2000|P|0|0
08CAC01306|DAVID GULIZIA FOR GRETNA SCHOOL BOARD (NR)|NOT A REGISTERED COMMITTEE|GRETNA|NE|68125|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||01/01/2008|P||
05CAC00761|DAVID HAHN FOR GOVERNOR|100 NORTH 8TH  STREET SUITE 201|LINCOLN|NE|68508|C|12/08/2005|12/08/2005|I||||12/08/2005||||||||||05/09/2006|P||
99CAC00319|DAVID HUNTER FOR CITY COUNCIL|P.O. Box 85355,|Lincoln|NE|68501|C|02/28/1997|02/28/1997|I||0| |02/28/1997|       |          |||||||01/21/1999|11/04/1997|G|0|0
06CAC00946|DAVID KLUG FOR NRD (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|MILLER|NE|68858|C|09/18/2006|09/15/2006|I||||12/31/9999|||||||||||||
10CAC01473|DAVID LANDIS FOR NRD (NOT REGISTERED)||LINCOLN|NE|68508|C|01/01/1999|01/01/1999|I||||01/01/1999||||||||||05/11/2010|||
08CAC01277|DAVID SANBORN FOR BELLEVUE CITY COUNCIL (NR)|NOT A REGISTERED COMMITTEE|LYONS|NE|68038|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||01/01/2008|P||
08CAC01280|DAVID WEES FOR BELLEVUE CITY COUNCIL (NR)|NOT A REGISTERED COMMITTEE|LYONS|NE|68038|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||01/01/2008|P||
10CAC01522|DAVID WILKEN FOR LEARNING COMM (NR)|NOT  A REGISTERED COMMITTEE|Lincoln|NE|68509|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|G||
99CAC00346|DAVID WOODKE FOR 66 SCHOOL BOARD|2120 South 72nd Street, #800,|OMAHA|NE|68124|C|03/18/1996|03/18/1996|I||0|I|03/18/1996|       |          |||||||05/06/1999|05/04/1996|P|0|0
99CAC00476|DAVIS FOR EDUCATION|1116 S 2ND ST STE 101|NEBRASKA CITY|NE|68410|C|04/26/2000|04/26/2000|I||0|I|04/27/1900||99IRC00121||||||R|03/01/2001|11/07/2000|G|0|1
99PPC00018|DAWSON COUNTY DEMOCRATS|PO BOX 472|GOTHENBURG|NE|69138|T|06/01/1978|06/01/1978|I||0|I|06/01/1978|       |          |||||||08/30/2000|05/04/2000|P|0|0
99PPC00019|DAWSON COUNTY REPUBLICAN CENTRAL COMMITTEE|42971 ROAD 752|LEXINGTON|NE|68850|T|08/24/1977|08/24/1977|I||0|I|08/24/1977|||||||||03/25/2011|05/04/2000|P||
99PAC00020|DEALER PAC|701 South 13th Street, P.O. Box 95023|Lincoln|NE|68509|S|05/04/1999|07/29/1977|E||0|I|07/29/1977||||||||||11/04/2008|G||
10CAC01455|DEB FOR LEGISLATURE|26485 CO RD 28|ARLINGTON|NE|68002|C|05/04/2010|05/04/2010|I||||04/30/2010|||||||||06/16/2010|05/11/2010|P||
06CAC00820|DECAMP FOR LEGISLATURE|220 WASHINGTON PO BOX 7|CLATONIA|NE|68328|C|03/31/2006|03/30/2006|I||||03/30/2006|||||||||06/16/2006|05/09/2006|P||
99PAC00126|DEFENDERS OF LIFE SAVING MEDICAL RESEARCH|1231 SO 119TH STREET|OMAHA|NE|68144|I|11/15/2000|01/01/1900|I||0|I|11/13/2000||99IRC00205||||||R|01/07/2002|11/07/2000|G|0|0
