Candidate First Name|Candidate Last Name|Candidate ID|Date Received|Income Source Name|Income Source Address|Income Reason|Type of Inocome
LOSCHEN|DALE|99FIS05011|01/12/2000|CUNA MUTUAL LIFE INS          |                                        ||S
LOSCHEN|DALE|99FIS05011|01/13/2000|FRANKLIN COUNTY               |                                        ||I
LOSCHEN|DALE|99FIS05011|01/13/2000|LOSCHEN FARMS INC             |RT 1 BOX 56 WILCOX NE 68985             ||I
LOSCHEN|DALE|99FIS05011|01/13/2000|STATE BANK OF HILDRETH        |                                        ||F
LOSCHEN|DALE|99FIS05011|01/13/2000|CUNA MUTUAL LIFE              |                                        ||S
FITZGERALD|RICHARD|99FIS05014|05/10/1999|R.D. FITZGERALD DDS, P.C.     |5709 NW RADICAL HWY.  OMAHA, N          ||I
FITZGERALD|RICHARD|99FIS05014|05/10/1999|NEBRASKA DENTAL ASSOC.        |3120 \"O\" STREET  LINCOLN, NE            ||B
FITZGERALD|RICHARD|99FIS05014|05/10/1999|COMMERCIAL FEDERAL BANK       |P.O. BOX 1103  OMAHA, NE                ||F
FITZGERALD|RICHARD|99FIS05014|05/10/1999|SOLOMAN SMITH BARNEY          |9394 W. DODGE RD.  OMAHA, NE            ||S
FITZGERALD|RICHARD|99FIS05014|05/10/1999|DEAN WHITTER REYNOLDS         |1125 SO. 103RD STREET  OMAHA,           ||S
FITZGERALD|RICHARD|99FIS05014|11/30/1999|RD FITZGERALD D.D.S. P.C.     |5709 NW RADIAL HWY OMAHA NE             ||I
FITZGERALD|RICHARD|99FIS05014|11/30/1999|NEB DENTAL ASSOC              |3200 0 ST LINCOLN NE 68504              ||B
FITZGERALD|RICHARD|99FIS05014|11/30/1999|RD FITZGERALD D.D.S. P.C.     |5709 NW RADIAL HWY OMAHA NE             ||B
FITZGERALD|RICHARD|99FIS05014|11/30/1999|DELTA DENTAL PLAN OF NE       |8401 DODGE ST OMAHA NE 68114            ||B
FITZGERALD|RICHARD|99FIS05014|11/30/1999|VIETNAM VET. LEADERSHIP       |1648 FARNUM  STE 330 OMAHA NE           ||B
FITZGERALD|RICHARD|99FIS05014|11/30/1999|SMITH BARNEY                  |9470 W DODGE OMAHA NE 68114             ||F
FITZGERALD|RICHARD|99FIS05014|11/30/1999|COMMERCIAL FEDERAL BANK       |2120 S 72ND OMAHA,NE 68124              ||F
FITZGERALD|RICHARD|99FIS05014|11/30/1999|DEAN WHITTER REYNOLDS INC     |1125 S 103 ST OMAHA, NE 68124           ||F
FITZGERALD|RICHARD|99FIS05014|11/30/1999|GRUNTAL & CO                  |1 LIBERTY PLZ NY NY 10006               ||S
MASON|DORIS|99FIS04538|03/26/2001|HALL COUNTY REPUBLICAN WO     |                                        ||B
MASON|DORIS|99FIS04538|03/26/2001|HOME FEDERAL SAVINGS & LO     |                                        ||F
MASON|DORIS|99FIS04538|03/26/2001|CENTRAL NE FED. CRED. UNI     |                                        ||F
MASON|DORIS|99FIS04538|03/26/2001|NAFCO NE FED. CRED. UNION     |                                        ||F
MASON|DORIS|99FIS04538|03/26/2001|NORTHWESTERN PUBLIC SERVI     |                                        ||S
MASON|DORIS|99FIS04538|03/26/2001|EDWARD JONES INVESTEMENTS     |                                        ||S
HINMAN|MARK|99FIS04540|03/09/2001|STATE OF NE                   |COMPENSATED FOR WORK PERFORMED          ||I
HINMAN|MARK|99FIS04540|03/09/2001|COMMERCIAL FED SAVINGS        |2103 S 13TH                             ||F
HINMAN|MARK|99FIS04540|03/09/2001|BURLINGTON NORTHERN CREDI     |302 N 52ND                              ||F
HINMAN|MARK|99FIS04540|03/09/2001|AMERICAN CENTURY MONEY MA     |KANSAS CITY, KS                         ||F
HINMAN|MARK|99FIS04540|03/09/2001|BURLINGTON NORTHERN CREDI     |301 N 52ND                              ||C
HINMAN|MARK|99FIS04540|02/28/2003|STATE OF NE                   |                                        ||I
HINMAN|MARK|99FIS04540|02/28/2003|COMMERCIAL FEDERAL S & L      |                                        ||F
HINMAN|MARK|99FIS04540|02/28/2003|BURLINGTON NORTHERN CREDI     |                                        ||F
HINMAN|MARK|99FIS04540|02/28/2003|FRANK MCCARTHY                |                                        ||G
STINNETTE|RANDALL|99FIS04541|12/07/1999|COOPERATIVE PRODUCTS          |HASTING NE                              ||I
STINNETTE|RANDALL|99FIS04541|12/07/1999|PEAVEY CO.                    |HASTING NE                              ||I
STINNETTE|RANDALL|99FIS04541|12/07/1999|HEARTLAND COOP                |TRUMBULL NE                             ||I
STINNETTE|RANDALL|99FIS04541|12/07/1999|FARMERS NATIONAL              |OMAHA NE                                ||I
STINNETTE|RANDALL|99FIS04541|12/07/1999|RAINWATER BASIN JOINT VEN     |MANAGMENT BOARD                         ||B
STINNETTE|RANDALL|99FIS04541|12/07/1999|PLATTE RIVER CRANE TRUST      |ADVISORY BOARD                          ||B
STINNETTE|RANDALL|99FIS04541|12/07/1999|GOVERNORS PLATTE RIVER        |COMPACT ADVISORY BOARD                  ||B
STINNETTE|RANDALL|99FIS04541|12/07/1999|NORWEST BANK                  |HASTING NE                              ||F
STINNETTE|RANDALL|99FIS04541|12/07/1999|FIDELITY INVESMENTS           |                                        ||S
STINNETTE|RANDALL|99FIS04541|12/07/1999|T ROWE PRICE                  |                                        ||S
STINNETTE|RANDALL|99FIS04541|12/07/1999|AMERICAN CENTURY              |                                        ||S
HUGGINS|JANET|99FIS04542|02/25/2000|BROWN COUNTY                  |148 W 4TH ST AINSWORTH NE               ||I
HUGGINS|JANET|99FIS04542|02/25/2000|CERAMIC CELLAR                |                                        ||I
HUGGINS|JANET|99FIS04542|02/25/2000|KBR RPP                       |                                        ||I
HUGGINS|JANET|99FIS04542|02/25/2000|HUGGINS USED PARTS            |POB 401 E HWY 20 AINSWORTH NE           ||I
HUGGINS|JANET|99FIS04542|02/25/2000|UNION BANK & TRUST            |238 E 4TH ST AINSWORTH NE               ||F
HUGGINS|JANET|99FIS04542|02/25/2000|FIRST NATIONAL BANK           |317 N MAIN ST AINSWORTH NE              ||F
HUGGINS|JANET|99FIS04542|02/25/2000|FIVE POINTS BANK              |GRAND ISLAND NE                         ||F
HUGGINS|JANET|99FIS04542|02/25/2000|PACKERS BANK & TRUST CO       |POB 82525 LINCOLN NE                    ||C
HUGGINS|JANET|99FIS04542|02/25/2000|UNION BANK & TRUST            |238 E 4TH ST AINSWORTH NE               ||C
HUGGINS|JANET|99FIS04542|02/25/2000|NEIL FERNAU                   |1004 E 2ND ST AINSWORTH NE              ||C
RODGERS|MAEDEANE|99FIS04544|03/29/2000|COUNTY OF CHERRY, NE          |                                        ||I
RODGERS|MAEDEANE|99FIS04544|03/29/2000|COMMUNITY FIRST NATL BANK     |PO BOX 790 VALENTINE NE                 ||F
RODGERS|MAEDEANE|99FIS04544|03/29/2000|CALVERT FUND                  |SCOTT PRILL AGENCY HOLDREGE NE          ||F
TEWES|LARRY|99FIS04546|03/13/2000|NE DEPT OF CORRECTIONAL S     |PO BOX 94661 LINCOLN NE                 ||I
TEWES|LARRY|99FIS04546|03/13/2000|NORWEST BANK NEBRASKA         |MERIDIAN 6940 O ST LINCOLN NE           ||F
RITTERBUSH|VERNON|99FIS04573|01/12/2000|FRANKLIN COUNTY               |BOX 146 FRANKLIN NE 68939               ||I
RITTERBUSH|VERNON|99FIS04573|01/12/2000|AAL                           |                                        ||S
RITTERBUSH|VERNON|99FIS04573|01/12/2000|FRANKLIN STATE BANK           |FRANKLIN NE 68939                       ||F
VOLK|MARCIA|99FIS04574|01/24/2000|FRANKLIN COUNTY               |PO BOX 146 FRANKLIN NE                  ||I
VOLK|MARCIA|99FIS04574|01/24/2000|COMMODITY CREDIT UNION        |PO BOX 126 FRANKLIN NE                  ||I
VOLK|MARCIA|99FIS04574|01/24/2000|MINDEN EXCHANGE BANK & TR     |PO BOX 179 MINDEN NE                    ||F
VOLK|MARCIA|99FIS04574|01/24/2000|S. CENTRAL STATE BANK         |PO BOX 186 CAMPBELL NE                  ||F
VOLK|MARCIA|99FIS04574|01/24/2000|STATE FARM LIFE INSURANCE     |                                        ||S
VOLK|MARCIA|99FIS04574|01/24/2000|NE PUBLIC EMPLOYEES RETIR     |                                        ||S
ISKE|LOWELL|99FIS04580|05/24/1999|SARPY COUNTY ASSESSOR         |1210 GOLDEN GATE DR.  PAPILLIO          ||I
ISKE|LOWELL|99FIS04580|05/24/1999|LUCENT TECHNOLOGIES           |EAST TOWER  MORRISTOWN, NJ              ||I
ISKE|LOWELL|99FIS04580|05/24/1999|ANDERSON GROVE PRESBYTER.     |CHURCH)  12005 S. 36TH  OMAHA,          ||B
ISKE|LOWELL|99FIS04580|05/24/1999|SPRINGFIELD STATE BANK        |SPRINGFIELD, NE  68059                  ||F
ISKE|LOWELL|99FIS04580|05/24/1999|AT&T                          |                                        ||S
ISKE|LOWELL|99FIS04580|05/24/1999|BELL SOUTH                    |                                        ||S
ISKE|LOWELL|99FIS04580|05/24/1999|U.S. WEST                     |                                        ||S
ISKE|LOWELL|99FIS04580|05/24/1999|EDWARD D. JONES               |                                        ||S
ISKE|LOWELL|99FIS04580|05/24/1999|LUCENT TECHNOLOGIES           |                                        ||S
ISKE|LOWELL|99FIS04580|05/24/1999|NCR CORP.                     |                                        ||S
RHYNALDS|MONA|99FIS04596|03/10/2000|STATE OF NE - DCS             |LINCOLN NE                              ||I
RHYNALDS|MONA|99FIS04596|03/10/2000|BRUNK FARMS, INC              |WESTERN NE                              ||I
RHYNALDS|MONA|99FIS04596|03/10/2000|NE STATE BANK                 |WESTERN NE                              ||B
RHYNALDS|MONA|99FIS04596|03/10/2000|NE STATE BANK                 |WESTERN NE                              ||F
RHYNALDS|MONA|99FIS04596|03/10/2000|HASTINGS STATE BANK           |HASTINGS NE                             ||F
RHYNALDS|MONA|99FIS04596|03/10/2000|CORNERSTONE BANK              |YORK NE                                 ||F
RHYNALDS|MONA|99FIS04596|03/10/2000|US GOV\'T BONDS                |                                        ||S
RHYNALDS|MONA|99FIS04596|03/10/2000|VARIOUS EMPLOYEES HCC         |                                        ||G
REYBURN|MARIAN|99FIS04605|05/06/1999|RAILROAD RETIREMENT           |                                        ||I
REYBURN|MARIAN|99FIS04605|05/06/1999|OKLAHOMA TEACHER\'S RETIRE     |                                        ||I
REYBURN|MARIAN|99FIS04605|05/06/1999|IOWA TEACHER\'S RETIREMENT     |                                        ||I
REYBURN|MARIAN|99FIS04605|05/06/1999|SOCIAL SECURITY               |                                        ||I
REYBURN|MARIAN|99FIS04605|05/06/1999|NORTHWESTERN MUTUAL LIFE      |                                        ||I
JOY|SUSAN|99FIS04884|04/04/2000|GOODYEAR CREDIT UNION         |                                        ||F
JOY|SUSAN|99FIS04884|04/04/2000|NE STATE EMPL. CREDIT UNI     |                                        ||F
JOY|SUSAN|99FIS04884|04/04/2000|UNION BANK                    |                                        ||F
JOY|SUSAN|99FIS04884|04/04/2000|US BANK                       |                                        ||F
CAVANAUGH|THOMAS|99FIS04892|02/16/2000|COMMERCIAL FED MARTAGE CO     |72ND & MERCY RD OMAHA NE                ||C
CAVANAUGH|THOMAS|99FIS04892|02/16/2000|CREIGHTON UNIVERSITY          |OMAHA NE                                ||C
CAVANAUGH|THOMAS|99FIS04892|02/16/2000|DOUGLAS COUNTY NE             |                                        ||I
CAVANAUGH|THOMAS|99FIS04892|02/16/2000|FIRST NATL BANK OF OMAHA      |16TH & DODGE OMAHA NE                   ||F
CAVANAUGH|THOMAS|99FIS04892|02/16/2000|DOUGLAS CO CREDIT UNION       |18TH & FARNAM OMAHA NE                  ||F
CAVANAUGH|THOMAS|99FIS04892|02/16/2000|EAGLE STATE BANK              |EAGLE NE                                ||F
CAVANAUGH|THOMAS|99FIS04892|02/16/2000|COMMERCIAL FEDERAL BANK       |72ND & MARCY RD OMAHA NE                ||F
CAVANAUGH|THOMAS|99FIS04892|02/16/2000|FIRST NATL BANK OF OMAHA      |16TH & DODGE OMAHA NE                   ||C
CAVANAUGH|THOMAS|99FIS04892|02/16/2000|DOUGLAS CO CREDIT UNION       |18TH & FARNAM OMAHA NE                  ||C
CAVANAUGH|THOMAS|99FIS04892|02/16/2000|OMAHA FIREFIGHTERS C.U.       |OMAHA NE                                ||C
CAVANAUGH|THOMAS|99FIS04892|03/29/2000|DOUGLAS COUNTY, NE            |                                        ||I
CAVANAUGH|THOMAS|99FIS04892|03/29/2000|FIRST NATIONAL BANK           |16TH & DODGE OMAHA NE                   ||F
CAVANAUGH|THOMAS|99FIS04892|03/29/2000|DOUGLAS CO. CREDIT UNION      |18TH & FARNAM OMAHA NE                  ||F
CAVANAUGH|THOMAS|99FIS04892|03/29/2000|EAGLE STATE BANK              |EAGLE NE                                ||F
CAVANAUGH|THOMAS|99FIS04892|03/29/2000|MANULIFE                      |                                        ||F
CAVANAUGH|THOMAS|99FIS04892|03/29/2000|FIRST NATIONAL BANK OF OM     |16TH & DODGE OMAHA NE                   ||C
CAVANAUGH|THOMAS|99FIS04892|03/29/2000|DOUGLAS CO CREDIT UNION       |18TH & FARNAM OMAHA NE                  ||C
CAVANAUGH|THOMAS|99FIS04892|03/29/2000|OMAHA FIREFIGHTER C.U.        |60TH & GROVER OMAHA NE                  ||C
CAVANAUGH|THOMAS|99FIS04892|03/29/2000|CREIGHTON UNIVERSITY          |OMAHA NE                                ||C
CAVANAUGH|THOMAS|99FIS04892|03/29/2000|COMMERCIAL FEDERAL MORGAG     |OMAHA NE                                ||C
MILLER|STUART|99FIS04901|04/27/1999|NE DEPT. OF ECONOMIC DEVE     |P.O. BOX 94666  LINCOLN, NE             ||I
MILLER|STUART|99FIS04901|04/27/1999|STATE EMPLOYEES CREDIT UN     |P.O. BOX 95084  LINCOLN, NE             ||I
MILLER|STUART|99FIS04901|04/27/1999|NE ECON. & BUSINESS ASSOC     |HASTINGS COLLEGE  HASTINGS, NE          ||B
MILLER|STUART|99FIS04901|04/27/1999|ST. JOSEPH\'S CATHOLIC CHU     |1940 SOUTH 77TH ST.  LINCOLN,           ||B
MILLER|STUART|99FIS04901|04/27/1999|NE ECONOMIC DEVELOPERS AS     |P.O. BOX 2170  KEARNEY, NE              ||B
MILLER|STUART|99FIS04901|04/27/1999|PINNACLE BANK                 |1776 S. 70TH ST.  LINCOLN, NE           ||F
MILLER|STUART|99FIS04901|04/27/1999|STATE EMPLOYEES CREDIT UN     |P.O. BOX 95084  LINCOLN, NE             ||F
MILLER|STUART|99FIS04901|04/27/1999|STATE DEFERRED COMPENSATI     |P.O. BOX 94816  LINCOLN, NE             ||S
MILLER|STUART|99FIS04901|04/27/1999|STATE RETIREMENT SYSTEM       |P.O. BOX 81889  LINCOLN, NE             ||S
MILLER|STUART|99FIS04901|04/27/1999|BANK OF AMERICA               |P.O. BOX 26338  RICHMOND, VA            ||C
VONDRACEK|JOHN|99FIS04910|06/02/1999|FURNAS CO. SUPERINTENDENT     |                                        ||I
VONDRACEK|JOHN|99FIS04910|06/02/1999|REAL ESTATE INVESTMENT        |                                        ||I
VONDRACEK|JOHN|99FIS04910|06/02/1999|VONDRACEK CORP.               |                                        ||I
VONDRACEK|JOHN|99FIS04910|06/02/1999|GENERAL PARTNER               |                                        ||B
VONDRACEK|JOHN|99FIS04910|06/02/1999|COMM. BANK                    |STAMFORD, NE                            ||F
VONDRACEK|JOHN|99FIS04910|06/02/1999|UNIVERSITY BANK               |OXFORD, NE                              ||F
VONDRACEK|JOHN|99FIS04910|06/02/1999|CORNHUSKER BANK               |LINCOLN, NE                             ||F
VONDRACEK|JOHN|99FIS04910|06/02/1999|COMMERCIAL FEDERAL BANK       |KEARNEY, NE                             ||F
VONDRACEK|JOHN|99FIS04910|06/02/1999|COMMERCIAL FEDERAL BANK       |LINCOLN, NE                             ||F
VONDRACEK|JOHN|99FIS04910|06/02/1999|HOME FEDERAL                  |HOLDREGE, NE                            ||F
VONDRACEK|JOHN|99FIS04910|06/02/1999|EDISON/CAMBRIDGE BANK         |EDISON, NE                              ||F
VONDRACEK|JOHN|99FIS04910|06/02/1999|MAINSTAY MUTUAL FUNDS         |                                        ||S
VONDRACEK|JOHN|99FIS04910|06/02/1999|IRA\'S-COMM. BANK              |STAMFORD, NE                            ||S
VONDRACEK|JOHN|99FIS04910|06/02/1999|IRA\'S-EDISON BANK             |EDISON, NE                              ||S
VONDRACEK|JOHN|99FIS04910|06/02/1999|ANNUITY-HORACE MANN.          |                                        ||S
VONDRACEK|JOHN|99FIS04910|06/02/1999|COMM. BANK-CAR LOAN           |STAMFORD, NE                            ||C
KORELL|JANET|99FIS04911|01/12/2001|AM FIRST BANK NA              |PO BOX 1447 MCCOOK, NE 69001            ||I
