Form ID Number|Committee ID|Date Received|Committee Expenditure ID|Support/Oppose|Nature of Expenditure|Expenditure Date|Amount|Expense Category|Expenditure Committee Name
1566|99PAC00028|04/11/2002|99CAC00315|0|D|04/30/2001|200|026|SOUTH OMAHANS FOR HILGERT
1567|99PAC00028|04/11/2002|99CAC00584|0|D|02/28/2002|100|026|SYNOWIECKI FOR LEGISLATURE
1568|99PAC00028|04/11/2002|99CAC00085|0|D|04/03/2001|100|026|THE PRICE IS RIGHT FOR LEGISLATURE
1569|99PAC00028|04/11/2002|99CAC00117|0|D|10/12/2001|100|026|THOMPSON FOR LEGISLATURE
1570|99PAC00028|04/11/2002|99CAC00109|0|D|01/15/2002|100|026|WESTERN NEBRASKA FOR ADRIAN SMITH
1571|99PAC00028|04/11/2002|99CAC00033|0|D|02/28/2002|100|026|BOURNE FOR LEGISLATURE
1572|99PAC00028|04/11/2002|99CAC00096|0|D|01/15/2002|100|026|COMMITTEE TO ELECT DEB SUTTLE TO STATE LEGISLATURE
1573|99PAC00028|04/11/2002|99CAC00096|0|D|02/28/2002|100|026|COMMITTEE TO ELECT DEB SUTTLE TO STATE LEGISLATURE
1574|99PAC00028|04/11/2002|99CAC00191|0|D|09/06/2001|200|026|CONNEALY FOR LEGISLATURE
1575|99PAC00028|04/11/2002|99CAC00040|0|D|10/10/2001|100|026|DENNIS BYARS FOR LEGISLATURE
1576|99PAC00028|04/11/2002|99CAC00448|0|D|10/10/2001|100|026|DOUG CUNNINGHAM FOR LEGISLATURE
1577|99PAC00028|04/11/2002|99CAC00169|0|D|04/11/2001|100|026|DWITE PEDERSEN FOR PUBLIC OFFICE
1578|99PAC00028|04/11/2002|99CAC00311|0|D|09/06/2001|100|026|HARTNETT FOR LEGISLATURE
1579|99PAC00028|05/02/2002|99CAC00434|0|D|04/25/2002|100|026|BURLING FOR LEGISLATURE COMMITTEE
1580|99PAC00028|05/02/2002|99CAC00429|0|D|04/25/2002|100|026|ERDMAN FOR LEGISLATURE
1581|99PAC00028|05/02/2002|99CAC00017|0|D|04/25/2002|500|026|NORTH LINCOLN VOTERS FOR LANDIS
1582|99PAC00028|10/07/2002|99CAC00608|0|D|09/18/2002|100|026|FRED HLAVA FOR THE 49TH
1583|99PAC00028|10/07/2002|99CAC00623|0|D|09/27/2002|100|026|JOEL JOHNSON FOR LEGISLATURE (DIST #37)
1584|99PAC00028|10/07/2002|99CAC00565|0|D|09/18/2002|200|026|MINES FOR LEGISLATURE
1585|99PAC00028|10/07/2002|99CAC00017|0|D|09/18/2002|500|026|NORTH LINCOLN VOTERS FOR LANDIS
1586|99PAC00028|10/07/2002|99CAC00384|0|D|09/10/2002|300|026|QUANDAHL FOR LEGISLATURE
1587|99PAC00028|10/07/2002|99CAC00384|1|D|09/18/2002|250|026|QUANDAHL FOR LEGISLATURE
1588|99PAC00028|10/07/2002|99CAC00117|0|D|09/27/2002|200|026|THOMPSON FOR LEGISLATURE
1589|99PAC00028|01/28/2004|99CAC00619|0|D|07/02/2003|100|026|ARNOLD STUTHMAN CAMPAIGN FUND
1590|99PAC00028|01/28/2004|99CAC00258|0|D|07/02/2003|100|026|COMMITTEE TO ELECT LEO PAT ENGEL
1591|99PAC00028|01/28/2004|99CAC00040|0|D|11/11/2003|100|026|DENNIS BYARS FOR LEGISLATURE
1592|99PAC00028|01/28/2004|99CAC00448|0|D|09/19/2003|100|026|DOUG CUNNINGHAM FOR LEGISLATURE
1593|99PAC00028|01/28/2004|99CAC00448|0|D|04/16/2003|100|026|DOUG CUNNINGHAM FOR LEGISLATURE
1594|99PAC00028|01/28/2004|99CAC00169|0|D|07/02/2003|100|026|DWITE PEDERSEN FOR PUBLIC OFFICE
1595|99PAC00028|01/28/2004|99CAC00169|0|D|11/11/2003|100|026|DWITE PEDERSEN FOR PUBLIC OFFICE
1596|99PAC00028|01/28/2004|99CAC00429|0|D|07/02/2003|100|026|ERDMAN FOR LEGISLATURE
1597|99PAC00028|01/28/2004|99CAC00311|0|D|11/11/2003|100|026|HARTNETT FOR LEGISLATURE
1598|99PAC00028|01/28/2004|99PPC00003|0|D|02/10/2003|600|026|NE DEMOCRATIC PARTY
1599|99PAC00028|01/28/2004|99PPC00002|0|D|02/10/2003|550|026|NE REPUBLICAN PARTY
1600|99PAC00028|01/28/2004|99CAC00178|0|D|11/11/2003|100|026|PEOPLE FOR PREISTER
1601|99PAC00028|01/28/2004|99CAC00384|0|D|04/16/2003|500|026|QUANDAHL FOR LEGISLATURE
1602|99PAC00028|01/28/2004|99CAC00321|0|D|07/02/2003|100|026|RAMON JANSSEN FOR STATE LEGISLATURE
1603|99PAC00028|01/28/2004|99CAC00411|0|D|07/02/2003|100|026|RAY AGUILAR FOR LEGISLATURE
1604|99PAC00028|01/28/2004|99CAC00411|0|D|11/11/2003|100|026|RAY AGUILAR FOR LEGISLATURE
1605|99PAC00028|01/28/2004|99CAC00086|0|D|11/11/2003|100|026|RAIKES FOR LEGISLATURE
1606|99PAC00028|01/28/2004|99CAC00569|0|D|09/19/2003|100|026|VICKIE MCDONALD FOR LEGISLATURE
1607|99PAC00028|01/28/2004|99CAC00569|0|D|11/11/2003|100|026|VICKIE MCDONALD FOR LEGISLATURE
1608|99PAC00028|10/15/2004|99CAC00434|0|D|04/01/2004|100|026|BURLING FOR LEGISLATURE COMMITTEE
1609|99PAC00028|10/15/2004|99CAC00579|0|D|04/01/2004|100|026|MIKE FRIEND FOR LEGISLATURE
1610|99PAC00028|10/15/2004|99CAC00565|0|D|04/01/2004|100|026|MINES FOR LEGISLATURE
1611|99PAC00028|10/15/2004|99PPC00003|0|D|02/17/2004|650|028|NE DEMOCRATIC PARTY
1612|99PAC00028|10/15/2004|99PPC00002|0|D|03/23/2004|750|028|NE REPUBLICAN PARTY
1613|99PAC00028|10/15/2004|99CAC00178|0|D|01/06/2004|100|026|PEOPLE FOR PREISTER
1614|99PAC00028|10/15/2004|99CAC00636|0|D|04/01/2004|100|026|RAY MOSSEY FOR LEGISLATURE
1615|99PAC00028|10/16/2004|99CAC00569|0|D|04/07/2004|100|026|VICKIE MCDONALD FOR LEGISLATURE
1616|99PAC00028|10/17/2004|99CAC00104|0|D|05/07/2004|200|026|STEVE SCHERR FOR LEGISLATURE
1617|99PAC00028|10/18/2004|99CAC00318|0|D|08/25/2004|250|026|CAROL HUDKINS LEGISLATURE COMMITTEE
997|99PAC00018|10/04/2004|99CAC00226|0|D|09/10/2004|200|026|KREMER FOR LEGISLATURE
1122|99PAC00020|10/10/2000|99CAC00178|0|D|10/03/2000|100|026|PEOPLE FOR PREISTER
1123|99PAC00020|10/10/2000|99CAC00321|0|D|07/14/2000|100|026|RAMON JANSSEN FOR STATE LEGISLATURE
1124|99PAC00020|10/10/2000|99CAC00090|0|D|09/29/2000|100|026|ROBAK FOR LEGISLATURE
1125|99PAC00020|10/30/2000|99CAC00059|0|D|10/09/2000|500|026|DAVE MAURSTAD FOR LT. GOVERNOR
1126|99PAC00020|10/30/2000|99BQC00058|0|D|10/23/2000|1500|027|NEBRASKANS AGAINST OUTSIDE INFLUENCE
1127|99PAC00020|01/11/2001|99CAC00191|0|D|11/28/2000|500|026|CONNEALY FOR LEGISLATURE
1128|99PAC00020|01/11/2001|99PAC00122|0|D|10/31/2000|500|026|FRIENDS OF HEWITT
1129|99PAC00020|01/11/2001|99PAC00124|0|D|10/31/2000|500|026|FRIENDS OF MATZKE
1130|99PAC00020|01/11/2001|99CAC00090|0|D|10/31/2000|41.72|026|ROBAK FOR LEGISLATURE
1131|99PAC00020|01/11/2001|99CAC00117|0|D|11/03/2000|45.65|026|THOMPSON FOR LEGISLATURE
1132|99PAC00020|01/22/2002|99CAC00085|0|D|04/06/2001|21.11|026|THE PRICE IS RIGHT FOR LEGISLATURE
1133|99PAC00020|01/22/2002|99CAC00117|0|D|10/26/2001|100|026|THOMPSON FOR LEGISLATURE
1134|99PAC00020|01/22/2002|99CAC00117|0|D|11/01/2001|38.36|026|THOMPSON FOR LEGISLATURE
1135|99PAC00020|01/22/2002|99CAC00569|0|D|11/01/2001|100|026|VICKIE MCDONALD FOR LEGISLATURE
1136|99PAC00020|01/22/2002|99CAC00569|0|D|11/12/2001|19.3|026|VICKIE MCDONALD FOR LEGISLATURE
1138|99PAC00020|01/22/2002|99CAC00025|0|D|05/16/2001|100|026|BAKER FOR LEGISLATURE
1139|99PAC00020|01/22/2002|99CAC00025|0|D|06/04/2001|19.51|026|BAKER FOR LEGISLATURE
1140|99PAC00020|01/22/2002|99CAC00029|0|D|01/03/2001|29.06|026|BEUTLER FOR LEGISLATURE 
1141|99PAC00020|01/22/2002|99CAC00029|0|D|12/10/2001|100|026|BEUTLER FOR LEGISLATURE 
1142|99PAC00020|01/22/2002|99CAC00029|0|D|12/28/2001|17.75|026|BEUTLER FOR LEGISLATURE 
1143|99PAC00020|01/22/2002|99CAC00562|0|D|06/13/2001|500|026|BRUNING FOR ATTORNEY GENERAL
1144|99PAC00020|01/22/2002|99CAC00152|0|D|01/03/2001|100|026|BRUNING FOR LEGISLATURE
1145|99PAC00020|01/22/2002|99CAC00191|0|D|06/13/2001|250|026|CONNEALY FOR LEGISLATURE
1146|99PAC00020|01/22/2002|99CAC00279|0|D|01/15/2001|500|026|DAN LYNCH FOR LEGISLATURE
1147|99PAC00020|01/22/2002|99CAC00040|0|D|10/25/2001|100|026|DENNIS BYARS FOR LEGISLATURE
1148|99PAC00020|01/22/2002|99CAC00448|0|D|03/05/2001|100|026|DOUG CUNNINGHAM FOR LEGISLATURE
1149|99PAC00020|01/22/2002|99CAC00448|0|D|11/07/2001|100|026|DOUG CUNNINGHAM FOR LEGISLATURE
1150|99PAC00020|01/22/2002|99CAC00448|0|D|11/13/2001|29.17|026|DOUG CUNNINGHAM FOR LEGISLATURE
1151|99PAC00020|01/22/2002|99CAC00169|0|D|04/18/2001|100|026|DWITE PEDERSEN FOR PUBLIC OFFICE
1152|99PAC00020|01/22/2002|99CAC00169|0|D|04/26/2001|22.1|026|DWITE PEDERSEN FOR PUBLIC OFFICE
1153|99PAC00020|01/22/2002|99CAC00553|0|D|03/20/2001|100|026|GALE FOR SECRETARY OF STATE
1154|99PAC00020|01/22/2002|99CAC00553|0|D|04/04/2001|53.57|026|GALE FOR SECRETARY OF STATE
1155|99PAC00020|01/22/2002|99CAC00553|0|D|11/19/2001|100|026|GALE FOR SECRETARY OF STATE
1156|99PAC00020|01/22/2002|99CAC00193|0|D|08/07/2001|100|026|JIM D. CUDABACK FOR LEGISLATURE
1157|99PAC00020|01/22/2002|99CAC00226|0|D|06/21/2001|30.94|026|KREMER FOR LEGISLATURE
1158|99PAC00020|01/22/2002|99CAC00276|0|D|11/09/2001|100|026|KRISTENSEN FOR LEGISLATURE
1159|99PAC00020|01/22/2002|99CAC00276|0|D|12/13/2001|52.83|026|KRISTENSEN FOR LEGISLATURE
1160|99PAC00020|01/22/2002|99CAC00430|0|D|01/03/2001|20.96|026|KRUSE FOR LEGISLATURE
1161|99PAC00020|01/22/2002|99CAC00207|0|D|08/07/2001|100|026|MIKE JOHANNS FOR GOVERNOR
1162|99PAC00020|01/22/2002|99CAC00207|0|D|10/17/2001|1000|026|MIKE JOHANNS FOR GOVERNOR
1163|99PAC00020|01/22/2002|99CAC00565|0|D|11/14/2001|100|026|MINES FOR LEGISLATURE
1164|99PAC00020|01/22/2002|99PPC00003|0|D|01/30/2001|650|026|NE DEMOCRATIC PARTY
1165|99PAC00020|01/22/2002|99PPC00002|0|D|01/30/2001|600|026|NE REPUBLICAN PARTY
1166|99PAC00020|01/22/2002|99CAC00017|0|D|06/15/2001|100|026|NORTH LINCOLN VOTERS FOR LANDIS
1167|99PAC00020|01/22/2002|99CAC00178|0|D|01/03/2001|100|026|PEOPLE FOR PREISTER
1168|99PAC00020|01/22/2002|99CAC00178|0|D|02/08/2001|24.17|026|PEOPLE FOR PREISTER
1169|99PAC00020|01/22/2002|99CAC00384|0|D|10/02/2001|100|026|QUANDAHL FOR LEGISLATURE
1170|99PAC00020|01/22/2002|99CAC00321|0|D|07/12/2001|100|026|RAMON JANSSEN FOR STATE LEGISLATURE
1171|99PAC00020|01/22/2002|99CAC00411|0|D|05/18/2001|200|026|RAY AGUILAR FOR LEGISLATURE
1172|99PAC00020|01/22/2002|99CAC00090|0|D|10/10/2001|100|026|ROBAK FOR LEGISLATURE
1173|99PAC00020|01/22/2002|99CAC00090|0|D|10/24/2001|19.57|026|ROBAK FOR LEGISLATURE
1174|99PAC00020|01/22/2002|99CAC00327|0|D|11/08/2001|100|026|SCHIMEK FOR LEGISLATURE
1175|99PAC00020|01/22/2002|99CAC00327|0|D|11/21/2001|25.15|026|SCHIMEK FOR LEGISLATURE
1176|99PAC00020|01/22/2002|99CAC00315|0|D|05/09/2001|100|026|SOUTH OMAHANS FOR HILGERT
1177|99PAC00020|01/22/2002|99CAC00315|0|D|05/17/2001|33.57|026|SOUTH OMAHANS FOR HILGERT
1178|99PAC00020|01/22/2002|99CAC00094|0|D|11/13/2001|100|026|STUHR FOR LEGISLATURE COMMITTEE
1179|99PAC00020|04/11/2002|99CAC00191|0|D|02/22/2002|26.73|026|CONNEALY FOR LEGISLATURE
1180|99PAC00020|04/11/2002|99CAC00195|0|D|03/22/2002|100|026|DIERKS FOR LEGISLATURE (2002)
1181|99PAC00020|04/11/2002|99CAC00195|0|D|03/29/2002|38.97|026|DIERKS FOR LEGISLATURE (2002)
1182|99PAC00020|04/11/2002|99CAC00169|0|D|03/26/2002|100|026|DWITE PEDERSEN FOR PUBLIC OFFICE
1183|99PAC00020|04/11/2002|99CAC00169|0|D|04/05/2002|17.18|026|DWITE PEDERSEN FOR PUBLIC OFFICE
1184|99PAC00020|04/11/2002|99CAC00107|0|D|03/27/2002|100|026|ED SCHROCK FOR LEGISLATURE
1185|99PAC00020|04/11/2002|99CAC00553|0|D|03/20/2002|100|026|GALE FOR SECRETARY OF STATE
1186|99PAC00020|04/11/2002|99CAC00553|0|D|03/29/2002|38.5|026|GALE FOR SECRETARY OF STATE
1187|99PAC00020|04/11/2002|99CAC00226|0|D|04/04/2002|100|026|KREMER FOR LEGISLATURE
1188|99PAC00020|04/11/2002|99CAC00430|0|D|03/20/2002|100|026|KRUSE FOR LEGISLATURE
1189|99PAC00020|04/11/2002|99CAC00430|0|D|03/29/2002|20.25|026|KRUSE FOR LEGISLATURE
1190|99PAC00020|04/11/2002|99CAC00207|0|D|01/30/2002|2500|026|MIKE JOHANNS FOR GOVERNOR
1191|99PAC00020|04/11/2002|99PPC00003|0|D|02/02/2002|650|028|NE DEMOCRATIC PARTY
1192|99PAC00020|04/11/2002|99PPC00002|0|D|03/12/2002|650|028|NE REPUBLICAN PARTY
1193|99PAC00020|04/11/2002|99CAC00017|0|D|04/02/2002|100|026|NORTH LINCOLN VOTERS FOR LANDIS
1194|99PAC00020|04/11/2002|99CAC00036|0|D|03/11/2002|100|026|PAM BROWN FOR LEGISLATURE
1195|99PAC00020|04/11/2002|99CAC00036|0|D|03/21/2002|44.22|026|PAM BROWN FOR LEGISLATURE
1196|99PAC00020|04/11/2002|99CAC00080|0|D|01/07/2002|100|026|PEDERSON FOR LEGISLATURE COMMITTEE
1197|99PAC00020|04/11/2002|99CAC00080|0|D|01/30/2002|28.04|026|PEDERSON FOR LEGISLATURE COMMITTEE
1198|99PAC00020|04/11/2002|99CAC00178|0|D|01/08/2002|100|026|PEOPLE FOR PREISTER
1199|99PAC00020|04/11/2002|99CAC00178|0|D|01/22/2002|37.24|026|PEOPLE FOR PREISTER
1200|99PAC00020|04/11/2002|99CAC00090|0|D|03/05/2002|100|026|ROBAK FOR LEGISLATURE
1201|99PAC00020|04/11/2002|99CAC00584|0|D|02/19/2002|100|026|SYNOWIECKI FOR LEGISLATURE
1202|99PAC00020|04/11/2002|99CAC00584|0|D|02/25/2002|22.32|026|SYNOWIECKI FOR LEGISLATURE
1203|99PAC00020|04/11/2002|99CAC00085|0|D|03/06/2002|100|026|THE PRICE IS RIGHT FOR LEGISLATURE
1204|99PAC00020|04/11/2002|99CAC00085|0|D|03/12/2002|20.7|026|THE PRICE IS RIGHT FOR LEGISLATURE
1205|99PAC00020|04/11/2002|99CAC00033|0|D|02/12/2002|100|026|BOURNE FOR LEGISLATURE
1206|99PAC00020|04/11/2002|99CAC00033|0|D|02/18/2002|24.55|026|BOURNE FOR LEGISLATURE
1207|99PAC00020|04/11/2002|99CAC00562|0|D|02/06/2002|500|026|BRUNING FOR ATTORNEY GENERAL
1208|99PAC00020|04/11/2002|99CAC00096|0|D|01/19/2002|100|026|COMMITTEE TO ELECT DEB SUTTLE TO STATE LEGISLATURE
1209|99PAC00020|04/11/2002|99CAC00096|0|D|01/22/2002|19.65|026|COMMITTEE TO ELECT DEB SUTTLE TO STATE LEGISLATURE
1210|99PAC00020|04/11/2002|99CAC00258|0|D|04/02/2002|100|026|COMMITTEE TO ELECT LEO PAT ENGEL
1211|99PAC00020|04/11/2002|99CAC00191|0|D|02/13/2002|100|026|CONNEALY FOR LEGISLATURE
1212|99PAC00020|05/06/2002|99CAC00258|0|I|04/10/2002|22.59|026|COMMITTEE TO ELECT LEO PAT ENGEL
1213|99PAC00020|05/06/2002|99CAC00429|0|D|04/15/2002|100|026|ERDMAN FOR LEGISLATURE
1214|99PAC00020|05/06/2002|99CAC00017|0|I|04/11/2002|27.36|026|NORTH LINCOLN VOTERS FOR LANDIS
1215|99PAC00020|06/21/2002|99CAC00090|0|I|05/20/2002|28.44|026|ROBAK FOR LEGISLATURE
1216|99PAC00020|10/03/2002|99CAC00608|0|D|08/05/2002|100|026|FRED HLAVA FOR THE 49TH
1217|99PAC00020|10/03/2002|99CAC00608|0|D|08/16/2002|64.36|026|FRED HLAVA FOR THE 49TH
1218|99PAC00020|10/03/2002|99CAC00565|0|D|09/18/2002|100|026|MINES FOR LEGISLATURE
1219|99PAC00020|10/03/2002|99CAC00384|0|D|08/13/2002|100|026|QUANDAHL FOR LEGISLATURE
1220|99PAC00020|10/03/2002|99CAC00321|0|D|07/23/2002|100|026|RAMON JANSSEN FOR STATE LEGISLATURE
1221|99PAC00020|10/03/2002|99CAC00117|0|D|09/23/2002|100|026|THOMPSON FOR LEGISLATURE
1222|99PAC00020|10/28/2002|99CAC00594|0|D|10/21/2002|1100|026|DAVE BIBA FOR LEGISLATURE DISTRICT 32
1223|99PAC00020|10/28/2002|99CAC00608|0|D|10/21/2002|250|026|FRED HLAVA FOR THE 49TH
1224|99PAC00020|10/28/2002|99CAC00565|0|D|10/11/2002|55.5|026|MINES FOR LEGISLATURE
1225|99PAC00020|01/06/2003|99CAC00430|0|D|12/23/2002|100|026|KRUSE FOR LEGISLATURE
1226|99PAC00020|01/06/2003|99CAC00384|0|D|12/18/2002|100|026|QUANDAHL FOR LEGISLATURE
1227|99PAC00020|01/06/2003|99CAC00327|0|D|11/12/2002|250|026|SCHIMEK FOR LEGISLATURE
1228|99PAC00020|01/28/2004|99CAC00619|0|D|06/30/2003|124.34|026|ARNOLD STUTHMAN CAMPAIGN FUND
1229|99PAC00020|01/28/2004|99CAC00562|0|D|01/14/2003|500|026|BRUNING FOR ATTORNEY GENERAL
1230|99PAC00020|01/28/2004|99CAC00434|0|D|05/16/2003|200|026|BURLING FOR LEGISLATURE COMMITTEE
1231|99PAC00020|01/28/2004|99CAC00318|0|D|03/20/2003|124.68|026|CAROL HUDKINS LEGISLATURE COMMITTEE
1232|99PAC00020|01/28/2004|99CAC00258|0|D|06/29/2003|123.69|026|COMMITTEE TO ELECT LEO PAT ENGEL
1233|99PAC00020|01/28/2004|99CAC00040|0|D|11/25/2003|154.98|026|DENNIS BYARS FOR LEGISLATURE
1234|99PAC00020|01/28/2004|99CAC00195|0|D|01/03/2003|250|026|DIERKS FOR LEGISLATURE (2002)
1235|99PAC00020|01/28/2004|99CAC00448|0|D|09/02/2003|200|026|DOUG CUNNINGHAM FOR LEGISLATURE
1236|99PAC00020|01/28/2004|99CAC00169|0|D|11/06/2003|528.85|026|DWITE PEDERSEN FOR PUBLIC OFFICE
1237|99PAC00020|01/28/2004|99CAC00429|0|D|06/30/2003|126.63|026|ERDMAN FOR LEGISLATURE
1238|99PAC00020|01/28/2004|99CAC00602|0|D|05/22/2003|129.9|026|FRIENDS FOR COMBS
1239|99PAC00020|01/28/2004|99CAC00304|0|D|05/21/2003|100|026|FRIENDS OF FLOYD VRTISKA
1240|99PAC00020|01/28/2004|99CAC00311|0|D|11/25/2003|135.35|026|HARTNETT FOR LEGISLATURE
1241|99PAC00020|01/28/2004|99CAC00623|0|D|05/29/2003|136.71|026|JOEL JOHNSON FOR LEGISLATURE (DIST #37)
1242|99PAC00020|01/28/2004|99CAC00618|0|D|10/28/2003|274.19|026|LOUDEN FOR LEGISLATURE
1243|99PAC00020|01/28/2004|99CAC00565|0|D|05/22/2003|133.33|026|MINES FOR LEGISLATURE
1244|99PAC00020|01/28/2004|99CAC00178|0|D|11/06/2003|336.18|026|PEOPLE FOR PREISTER
624|99PAC00012|01/30/2000|99CAC00311|0|D|12/12/1999|500|026|HARTNETT FOR LEGISLATURE
625|99PAC00012|01/30/2000|99CAC00284|0|D|12/12/1999|500|026|MATZKE FOR LEGISLATURE
626|99PAC00012|01/30/2000|99CAC00178|0|D|12/12/1999|500|026|PEOPLE FOR PREISTER
627|99PAC00012|01/30/2000|99CAC00384|0|D|08/09/1999|500|026|QUANDAHL FOR LEGISLATURE
628|99PAC00012|01/30/2000|99CAC00086|0|D|12/12/1999|500|026|RAIKES FOR LEGISLATURE
629|99PAC00012|01/30/2000|99CAC00327|0|D|12/12/1999|500|026|SCHIMEK FOR LEGISLATURE
630|99PAC00012|01/30/2000|99CAC00110|0|D|08/09/1999|500|026|SMITH FOR LEGISLATURE
631|99PAC00012|01/30/2000|99CAC00340|0|D|08/09/1999|500|026|TYSON FOR LEGISLATURE
632|99PAC00012|01/31/2000|99CAC00033|0|D|12/10/1998|500|026|BOURNE FOR LEGISLATURE
633|99PAC00012|01/31/2000|99CAC00048|0|D|12/31/1998|100|026|DAVE HEINEMAN FOR STATE TREASURER
634|99PAC00012|01/31/2000|99CAC00059|0|D|12/31/1998|1000|026|DAVE MAURSTAD FOR LT. GOVERNOR
635|99PAC00012|04/07/2000|99CAC00432|0|D|04/03/2000|1000|026|SCOTT KNUDSEN FOR STATE LEGISLATURE
636|99PAC00012|05/01/2000|99CAC00307|0|D|04/15/2000|500|026|BOB WICKERSHAM FOR LEGISLATURE
637|99PAC00012|05/01/2000|99CAC00169|0|D|04/15/2000|500|026|DWITE PEDERSEN FOR PUBLIC OFFICE
638|99PAC00012|05/01/2000|99CAC00304|0|D|04/15/2000|500|026|FRIENDS OF FLOYD VRTISKA
639|99PAC00012|05/01/2000|99CAC00311|0|D|04/15/2000|1000|026|HARTNETT FOR LEGISLATURE
640|99PAC00012|05/01/2000|99CAC00284|0|D|04/15/2000|500|026|MATZKE FOR LEGISLATURE
641|99PAC00012|05/01/2000|99CAC00327|0|D|04/15/2000|500|026|SCHIMEK FOR LEGISLATURE
642|99PAC00012|10/04/2000|99CAC00059|0|D|09/29/2000|500|026|DAVE MAURSTAD FOR LT. GOVERNOR
643|99PAC00012|10/04/2000|99CAC00304|0|D|09/29/2000|500|026|FRIENDS OF FLOYD VRTISKA
644|99PAC00012|10/04/2000|99CAC00413|0|D|09/29/2000|1000|026|HEWITT FOR LEGISLATURE
645|99PAC00012|10/04/2000|99CAC00411|0|D|09/29/2000|500|026|RAY AGUILAR FOR LEGISLATURE
646|99PAC00012|10/04/2000|99CAC00432|0|D|09/29/2000|3000|026|SCOTT KNUDSEN FOR STATE LEGISLATURE
647|99PAC00012|01/29/2002|99CAC00036|0|D|08/29/2001|250|026|PAM BROWN FOR LEGISLATURE
648|99PAC00012|01/29/2002|99CAC00080|0|D|08/29/2001|250|026|PEDERSON FOR LEGISLATURE COMMITTEE
649|99PAC00012|01/29/2002|99CAC00088|0|D|08/29/2001|500|026|REDFIELD FOR LEGISLATURE
650|99PAC00012|01/29/2002|99CAC00090|0|D|08/29/2001|250|026|ROBAK FOR LEGISLATURE
651|99PAC00012|01/29/2002|99CAC00094|0|D|08/29/2001|500|026|STUHR FOR LEGISLATURE COMMITTEE
652|99PAC00012|01/29/2002|99CAC00085|0|D|08/29/2001|250|026|THE PRICE IS RIGHT FOR LEGISLATURE
653|99PAC00012|01/29/2002|99CAC00117|0|D|08/29/2001|250|026|THOMPSON FOR LEGISLATURE
654|99PAC00012|01/29/2002|99CAC00128|0|D|08/29/2001|200|026|WEHRBEIN FOR LEGISLATURE
655|99PAC00012|01/29/2002|99CAC00109|0|D|08/29/2001|200|026|WESTERN NEBRASKA FOR ADRIAN SMITH
656|99PAC00012|01/29/2002|99CAC00029|0|D|08/29/2001|250|026|BEUTLER FOR LEGISLATURE 
657|99PAC00012|01/29/2002|99CAC00033|0|D|08/29/2001|250|026|BOURNE FOR LEGISLATURE
658|99PAC00012|01/29/2002|99CAC00562|0|D|01/22/2001|500|026|BRUNING FOR ATTORNEY GENERAL
659|99PAC00012|01/29/2002|99CAC00096|0|D|08/29/2001|250|026|COMMITTEE TO ELECT DEB SUTTLE TO STATE LEGISLATURE
660|99PAC00012|01/29/2002|99CAC00191|0|D|08/29/2001|500|026|CONNEALY FOR LEGISLATURE
661|99PAC00012|01/29/2002|99CAC00040|0|D|08/29/2001|250|026|DENNIS BYARS FOR LEGISLATURE
662|99PAC00012|01/29/2002|99CAC00195|0|D|08/29/2001|500|026|DIERKS FOR LEGISLATURE (2002)
663|99PAC00012|01/29/2002|99CAC00448|0|D|01/22/2001|500|026|DOUG CUNNINGHAM FOR LEGISLATURE
664|99PAC00012|01/29/2002|99CAC00107|0|D|08/29/2001|500|026|ED SCHROCK FOR LEGISLATURE
665|99PAC00012|01/29/2002|99CAC00429|0|D|01/22/2001|500|026|ERDMAN FOR LEGISLATURE
666|99PAC00012|01/29/2002|99CAC00192|0|D|08/29/2001|200|026|GEORGE COORDSEN FOR LEGISLATURE
667|99PAC00012|01/29/2002|99CAC00193|0|D|08/29/2001|250|026|JIM D. CUDABACK FOR LEGISLATURE
668|99PAC00030|02/01/2000|99CAC00085|0|D|02/16/1999|500|026|THE PRICE IS RIGHT FOR LEGISLATURE
669|99PAC00030|02/01/2000|99CAC00152|0|D|08/09/1999|500|026|BRUNING FOR LEGISLATURE
670|99PAC00030|02/01/2000|99CAC00318|0|D|08/09/1999|500|026|CAROL HUDKINS LEGISLATURE COMMITTEE
671|99PAC00030|02/01/2000|99CAC00059|0|D|11/09/1999|2000|026|DAVE MAURSTAD FOR LT. GOVERNOR
672|99PAC00030|02/01/2000|99CAC00226|0|D|04/19/1999|500|026|KREMER FOR LEGISLATURE
673|99PAC00030|02/01/2000|99PPC00003|0|D|02/16/1999|600|028|NE DEMOCRATIC PARTY
674|99PAC00030|04/07/2000|99PPC00046|0|D|02/03/2000|200|028|SCOTTS BLUFF COUNTY REPUBLICAN CENTRAL COMMITTEE
675|99PAC00030|04/07/2000|99PPC00003|0|D|02/22/2000|600|028|NE DEMOCRATIC PARTY
676|99PAC00030|04/07/2000|99PPC00002|0|D|02/28/2000|600|028|NE REPUBLICAN PARTY
677|99PAC00030|06/20/2000|99CAC00307|0|D|05/01/2000|500|026|BOB WICKERSHAM FOR LEGISLATURE
678|99PAC00030|06/20/2000|99CAC00279|0|D|05/01/2000|500|026|DAN LYNCH FOR LEGISLATURE
679|99PAC00030|06/20/2000|99CAC00169|0|D|05/01/2000|500|026|DWITE PEDERSEN FOR PUBLIC OFFICE
680|99PAC00030|06/20/2000|99CAC00304|0|D|05/01/2000|500|026|FRIENDS OF FLOYD VRTISKA
