Committee Name|Committee ID|Date Received|Contributor ID|Contribution Date|Amount|Nature Of Contribution|Support/Oppose|Description|Microfilm Number|Contributor Name
CONAGRA FOODS, INC.|99CUA00108|03/22/2001|99PPC00024|05/24/2000|1000|I|0|ASSIST WITH UNDERWRITING CONVENTION               |6100239|DOUGLAS COUNTY REPUBLICAN PARTY
NE HOSPITAL ASSOCIATION|99CUA00111|06/09/2005|05CAC00724|05/31/2005|35.41|I|0|Fundraiser, co-sponsorship|7060050|CITIZENS FOR BEUTLER 
NE HOSPITAL ASSOCIATION|99CUA00111|03/07/2005|99CAC00448|02/28/2005|56.05|I|0|reception|6950216|DOUG CUNNINGHAM FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|03/07/2005|99CAC00107|02/28/2005|68.87|I|0|reception|6950216|ED SCHROCK FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|06/09/2005|99CAC00169|05/26/2005|24.4|I|0|Fundraiser , co-sponsorship|7060050|DWITE PEDERSEN FOR PUBLIC OFFICE
NE HOSPITAL ASSOCIATION|99CUA00111|05/09/2005|99CAC00036|04/28/2005|25.65|I|0|fundraiser share|7040200|PAM BROWN FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|04/06/2005|99CAC00648|03/10/2005|28.1|I|0|Co-sponsorship fundraiser|7020137|FISCHER FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|04/06/2005|99CAC00579|03/31/2005|33.9|I|0|co-sponorship, fundraiser|7020137|MIKE FRIEND FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|05/08/2006|99CAC00411|04/15/2006|23.68|I|0|fundraiser|7300129|RAY AGUILAR FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|05/08/2006|99CAC00670|04/21/2006|32.59|I|0|fundraiser|7300129|LANGEMEIER FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|05/08/2006|99CAC00618|04/21/2006|18.95|I|0|fundraiser|7300129|LOUDEN FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|04/06/2006|99CAC00579|03/27/2006|37.25|I|0|fundraising|7250245|MIKE FRIEND FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|04/06/2006|99CAC00647|03/27/2006|35.36|I|0|fundraiser|7250245|MIKE FLOOD FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|04/06/2006|99CAC00686|03/30/2006|24.43|I|0|fundraising|7250245|COMMITTEE TO ELECT LAVON HEIDEMANN (LEGISLATURE)
NE HOSPITAL ASSOCIATION|99CUA00111|03/08/2006|99CAC00662|02/28/2006|26.44|I|0|co-sponsor of fundraiser|7200002|HOWARD FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|03/08/2006|99CAC00085|02/10/2006|24.62|I|0|co-sponsor of fundraiser|7200002|THE PRICE IS RIGHT FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|03/08/2006|99CAC00584|02/07/2006|21.18|I|0|co-sponsor of fundraiser|7200002|SYNOWIECKI FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|05/07/2008|07CAC01062|04/22/2008|38.78|I|0|reception|7770004|KATHY CAMPBELL FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|02/09/2006|05CAC00757|01/26/2006|24.81|I|0|not given|0|WIGHTMAN FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|02/09/2006|99CAC00178|01/10/2006|21.19|I|0|not given|0|PEOPLE FOR PREISTER
NE HOSPITAL ASSOCIATION|99CUA00111|02/08/2006|99CAC00178|01/10/2006|21.19|I|0|not given|0|PEOPLE FOR PREISTER
NE HOSPITAL ASSOCIATION|99CUA00111|12/07/2005|05CAC00725|11/29/2005|32.44|I|0|fundraiser|7100092|MUNGER FOR LEGISLATURE 
NE HOSPITAL ASSOCIATION|99CUA00111|12/07/2005|99CAC00430|11/28/2005|22.08|I|0|fundraiser|7100092|KRUSE FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|12/07/2005|05CAC00739|11/17/2005|35.07|I|0|fundraiser|7100092|WHITE FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|05/09/2005|99CAC00602|04/12/2005|35.84|I|0|fundraiser share|7040200|FRIENDS FOR COMBS
NE HOSPITAL ASSOCIATION|99CUA00111|06/09/2005|99CAC00040|05/31/2005|44.52|I|0|Fundraiser, co-sponsorship|7060050|DENNIS BYARS FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|05/09/2005|99CAC00569|04/21/2005|39.9|I|0|fundraiser share|7040200|VICKIE MCDONALD FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|07/09/1993|99CAC00308|06/01/1993|100|I|0|                                                  |3990232|ERIC WILL FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|07/09/1993|99CAC00345|06/01/1993|100|I|0|                                                  |3990232|RON WITHEM FOR LEGISLATURE COMMITTEE
NE HOSPITAL ASSOCIATION|99CUA00111|01/11/1993|99CAC00145|12/31/1992|33.98|I|0|                                                  |3840089|BEUTLER FOR GOVERNOR
NE HOSPITAL ASSOCIATION|99CUA00111|01/11/1993|99CAC00145|12/02/1992|100|I|0|                                                  |3840089|BEUTLER FOR GOVERNOR
NE HOSPITAL ASSOCIATION|99CUA00111|01/11/1993|99CAC00344|12/31/1992|47.1|I|0|                                                  |3840089|KATHLEEN WITEK FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|01/11/1993|99CAC00344|12/04/1992|100|I|0|                                                  |3840089|KATHLEEN WITEK FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|01/11/1993|99CAC00141|12/10/1992|100|I|0|                                                  |3840089|MIKE AVERY FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|11/10/1992|99CAC00141|10/01/1992|100|I|0|                                                  |3810156|MIKE AVERY FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|11/10/1992|99CAC00344|10/02/1992|200|I|0|                                                  |3810156|KATHLEEN WITEK FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|11/10/1992|99CAC00147|10/02/1992|200|I|0|                                                  |3810156|BOHLKE FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|11/10/1992|99CAC00307|10/19/1992|38|I|0|                                                  |3810156|BOB WICKERSHAM FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|11/10/1992|99CAC00321|10/01/1992|250|I|0|                                                  |3810156|RAMON JANSSEN FOR STATE LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|10/16/1992|99CAC00017|09/28/1992|100|I|0|                                                  |3790003|NORTH LINCOLN VOTERS FOR LANDIS
NE HOSPITAL ASSOCIATION|99CUA00111|10/13/1992|99CAC00307|09/11/1992|100|I|0|                                                  |3790004|BOB WICKERSHAM FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|10/13/1992|99CAC00307|09/29/1992|100|I|0|                                                  |3790004|BOB WICKERSHAM FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|10/13/1992|99CAC00017|09/28/1992|100|I|0|                                                  |3790004|NORTH LINCOLN VOTERS FOR LANDIS
NE HOSPITAL ASSOCIATION|99CUA00111|05/11/1992|99CAC00141|04/24/1992|50|I|0|                                                  |3730010|MIKE AVERY FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|04/13/1992|99CAC00327|03/24/1992|100|I|0|                                                  |3690139|SCHIMEK FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|04/13/1992|99CAC00017|03/23/1992|50|I|0|                                                  |3690139|NORTH LINCOLN VOTERS FOR LANDIS
NE HOSPITAL ASSOCIATION|99CUA00111|04/13/1992|99CAC00289|03/22/1992|100|I|0|                                                  |3690139|MAXINE MOUL FOR LT. GOVERNOR
NE HOSPITAL ASSOCIATION|99CUA00111|03/11/1992|99CAC00250|02/28/1992|100|I|0|                                                  |3630135|CITIZENS FOR CROSBY
NE HOSPITAL ASSOCIATION|99CUA00111|03/11/1992|99CAC00276|02/28/1992|100|I|0|                                                  |3630135|KRISTENSEN FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|03/11/1992|99CAC00276|02/19/1992|100|I|0|                                                  |3630135|KRISTENSEN FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|02/12/1992|99CAC00287|02/06/1992|100|I|0|                                                  |3580151|MORRISSEY FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|02/12/1992|99CAC00209|02/03/1992|100|I|0|                                                  |3580151|ROD JOHNSON FOR PSC
NE HOSPITAL ASSOCIATION|99CUA00111|12/10/1991|99CAC00290|11/04/1991|100|I|0|                                                  |3530190|BEN NELSON FOR GOVERNOR
NE HOSPITAL ASSOCIATION|99CUA00111|12/10/1991|99CAC00276|11/04/1991|100|I|0|                                                  |3530190|KRISTENSEN FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|12/10/1991|99CAC00250|11/04/1991|100|I|0|                                                  |3530190|CITIZENS FOR CROSBY
NE HOSPITAL ASSOCIATION|99CUA00111|12/10/1991|99CAC00250|12/02/1991|100|I|0|                                                  |3530190|CITIZENS FOR CROSBY
NE HOSPITAL ASSOCIATION|99CUA00111|12/10/1991|99CAC00279|11/14/1991|100|I|0|                                                  |3530190|DAN LYNCH FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|12/10/1991|99CAC00279|11/15/1991|100|I|0|                                                  |3530190|DAN LYNCH FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|12/10/1991|99CAC00147|12/02/1991|100|I|0|                                                  |3530190|BOHLKE FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|12/10/1991|99CAC00147|11/15/1991|100|I|0|                                                  |3530190|BOHLKE FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|12/10/1991|99CAC00307|11/15/1991|100|I|0|                                                  |3530190|BOB WICKERSHAM FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|12/10/1991|99CAC00142|12/02/1991|100|I|0|                                                  |3530190|BAACK FOR GOOD GOVERNMENT
NE HOSPITAL ASSOCIATION|99CUA00111|12/10/1991|99CAC00142|11/15/1991|100|I|0|                                                  |3530190|BAACK FOR GOOD GOVERNMENT
NE HOSPITAL ASSOCIATION|99CUA00111|11/06/1991|99CAC00276|10/31/1991|100|I|0|                                                  |3520242|KRISTENSEN FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|10/11/1991|99CAC00290|09/18/1991|100|I|0|                                                  |3520122|BEN NELSON FOR GOVERNOR
NE HOSPITAL ASSOCIATION|99CUA00111|03/12/1991|99CAC00290|02/17/1991|200|I|0|                                                  |3430082|BEN NELSON FOR GOVERNOR
NE HOSPITAL ASSOCIATION|99CUA00111|01/08/1991|99PPC00003|12/31/1990|70|I|0|                                                  |3340070|NE DEMOCRATIC PARTY
NE HOSPITAL ASSOCIATION|99CUA00111|01/08/1991|99CAC00290|12/31/1990|1000|I|0|                                                  |3340070|BEN NELSON FOR GOVERNOR
NE HOSPITAL ASSOCIATION|99CUA00111|01/08/1991|99CAC00290|12/31/1990|50|I|0|                                                  |3340070|BEN NELSON FOR GOVERNOR
NE HOSPITAL ASSOCIATION|99CUA00111|01/08/1991|99CAC00176|12/31/1990|150|I|0|                                                  |3340070|PIRSCH FOR LEGISLATURE (OLD, DON\'T USE)
NE HOSPITAL ASSOCIATION|99CUA00111|01/08/1991|99PPC00003|12/31/1990|70|I|0|                                                  |3340070|NE DEMOCRATIC PARTY
NE HOSPITAL ASSOCIATION|99CUA00111|12/11/1990|99CAC00290|12/03/1990|300|I|0|                                                  |3320038|BEN NELSON FOR GOVERNOR
NE HOSPITAL ASSOCIATION|99CUA00111|12/11/1990|99CAC00298|11/30/1990|26.07|I|0|                                                  |3320038|JIM RIHA FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|11/28/1990|99CAC00290|11/16/1990|200|I|0|                                                  |3310035|BEN NELSON FOR GOVERNOR
NE HOSPITAL ASSOCIATION|99CUA00111|11/28/1990|99CAC00298|10/18/1990|100|I|0|                                                  |3310035|JIM RIHA FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|11/28/1990|99CAC00193|10/18/1990|50|I|0|                                                  |3310035|JIM D. CUDABACK FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|11/28/1990|99CAC00103|10/18/1990|34.11|I|0|                                                  |3310035|SCHELLPEPER FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|11/28/1990|99CAC00236|10/18/1990|41.88|I|0|                                                  |3310035|SCOTT MOORE COMMITTEE
NE HOSPITAL ASSOCIATION|99CUA00111|10/08/1990|99CAC00113|12/31/1990|100|I|0|                                                  |3340070|DON STENBERG FOR ATTORNEY GENERAL COMMITTEE
NE HOSPITAL ASSOCIATION|99CUA00111|09/11/1990|99CAC00195|08/30/1990|50|I|0|                                                  |3230238|DIERKS FOR LEGISLATURE (2002)
NE HOSPITAL ASSOCIATION|99CUA00111|04/12/1990|99CAC00236|03/13/1990|100|I|0|                                                  |3120056|SCOTT MOORE COMMITTEE
NE HOSPITAL ASSOCIATION|99CUA00111|04/12/1990|99CAC00345|03/13/1990|100|I|0|                                                  |3120056|RON WITHEM FOR LEGISLATURE COMMITTEE
NE HOSPITAL ASSOCIATION|99CUA00111|04/12/1990|99CAC00176|04/11/1990|38.37|I|0|                                                  |3120056|PIRSCH FOR LEGISLATURE (OLD, DON\'T USE)
NE HOSPITAL ASSOCIATION|99CUA00111|03/12/1990|99CAC00176|02/16/1990|100|I|0|                                                  |3070028|PIRSCH FOR LEGISLATURE (OLD, DON\'T USE)
NE HOSPITAL ASSOCIATION|99CUA00111|03/12/1990|99CAC00176|03/08/1990|100|I|0|                                                  |3070028|PIRSCH FOR LEGISLATURE (OLD, DON\'T USE)
NE HOSPITAL ASSOCIATION|99CUA00111|03/12/1990|99CAC00236|03/08/1990|100|I|0|                                                  |3070028|SCOTT MOORE COMMITTEE
NE HOSPITAL ASSOCIATION|99CUA00111|03/12/1990|99CAC00192|02/16/1990|100|I|0|                                                  |3070028|GEORGE COORDSEN FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|03/12/1990|99CAC00192|03/08/1990|100|I|0|                                                  |3070028|GEORGE COORDSEN FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|03/12/1990|99CAC00271|02/16/1990|100|I|0|                                                  |3070028|HARRIS CAMPAIGN
NE HOSPITAL ASSOCIATION|99CUA00111|03/12/1990|99CAC00308|03/08/1990|100|I|0|                                                  |3070028|ERIC WILL FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|03/12/1990|99CAC00308|02/16/1990|100|I|0|                                                  |3070028|ERIC WILL FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|03/12/1990|99CAC00184|02/16/1990|100|I|0|                                                  |3070028|HOPPNER FOR GOVERNOR, INC.
NE HOSPITAL ASSOCIATION|99CUA00111|02/13/1990|99CAC00103|01/22/1990|100|I|0|                                                  |3010074|SCHELLPEPER FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|03/07/2005|99CAC00107|02/28/2005|68.87|I|0|                                                  |0      |ED SCHROCK FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|03/07/2005|99CAC00448|02/28/2005|56.05|I|0|                                                  |0      |DOUG CUNNINGHAM FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|01/08/2001|99CAC00430|12/19/2000|320.96|I|0|                                                  |6030025|KRUSE FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|08/05/1997|99CAC00193|07/13/1997|23.5|I|0|                                                  |5110242|JIM D. CUDABACK FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|06/05/1997|99CAC00103|05/30/1997|32.71|I|0|                                                  |5100091|SCHELLPEPER FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|05/07/1997|99CAC00315|04/30/1997|49.01|I|0|                                                  |5080181|SOUTH OMAHANS FOR HILGERT
NE HOSPITAL ASSOCIATION|99CUA00111|04/08/1997|99CAC00006|03/19/1997|23.01|I|0|                                                  |5050090|CITIZENS FOR WESELY
NE HOSPITAL ASSOCIATION|99CUA00111|04/08/1997|99CAC00274|03/18/1997|18.69|I|0|                                                  |5050090|SHELLEY KIEL FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|04/08/1997|99CAC00178|03/18/1997|28.32|I|0|                                                  |5050090|PEOPLE FOR PREISTER
NE HOSPITAL ASSOCIATION|99CUA00111|10/11/1996|99CAC00327|09/19/1996|100|I|0|                                                  |4840172|SCHIMEK FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|10/11/1996|99CAC00178|09/19/1996|100|I|0|                                                  |4840172|PEOPLE FOR PREISTER
NE HOSPITAL ASSOCIATION|99CUA00111|10/11/1996|99CAC00172|09/19/1996|250|I|0|                                                  |4840172|CHRIS PETERSON FOR STATE LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|10/11/1996|99CAC00284|09/19/1996|250|I|0|                                                  |4840172|MATZKE FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|10/11/1996|99CAC00276|09/19/1996|250|I|0|                                                  |4840172|KRISTENSEN FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|10/11/1996|99CAC00274|09/19/1996|250|I|0|                                                  |4840172|SHELLEY KIEL FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|10/11/1996|99CAC00321|09/19/1996|100|I|0|                                                  |4840172|RAMON JANSSEN FOR STATE LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|10/11/1996|99CAC00246|09/19/1996|250|I|0|                                                  |4840172|FRIENDS TO ELECT CRAIG CHRISTIANSEN
NE HOSPITAL ASSOCIATION|99CUA00111|10/11/1996|99CAC00152|09/19/1996|250|I|0|                                                  |4840172|BRUNING FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|10/11/1996|99CAC00141|09/19/1996|350|I|0|                                                  |4840172|MIKE AVERY FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|10/11/1996|99CAC00080|09/20/1996|100|I|0|                                                  |4840172|PEDERSON FOR LEGISLATURE COMMITTEE
NE HOSPITAL ASSOCIATION|99CUA00111|10/11/1996|99CAC00344|09/19/1996|200|I|0|                                                  |4840172|KATHLEEN WITEK FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|10/11/1996|99CAC00307|09/19/1996|250|I|0|                                                  |4840172|BOB WICKERSHAM FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|10/11/1996|99CAC00304|09/19/1996|100|I|0|                                                  |4840172|FRIENDS OF FLOYD VRTISKA
NE HOSPITAL ASSOCIATION|99CUA00111|10/11/1996|99CAC00340|09/19/1996|250|I|0|                                                  |4840172|TYSON FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|07/09/1996|99CAC00279|06/17/1996|28.69|I|0|                                                  |4810138|DAN LYNCH FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|07/09/1996|99CAC00178|06/17/1996|17.71|I|0|                                                  |4810138|PEOPLE FOR PREISTER
NE HOSPITAL ASSOCIATION|99CUA00111|05/10/1996|99CAC00246|04/30/1996|100|I|0|                                                  |4760246|FRIENDS TO ELECT CRAIG CHRISTIANSEN
NE HOSPITAL ASSOCIATION|99CUA00111|05/10/1996|99CAC00307|04/30/1996|100|I|0|                                                  |4760246|BOB WICKERSHAM FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|05/10/1996|99CAC00315|04/15/1996|68.63|I|0|                                                  |4760246|SOUTH OMAHANS FOR HILGERT
NE HOSPITAL ASSOCIATION|99CUA00111|05/10/1996|99CAC00141|04/15/1996|100|I|0|                                                  |4760246|MIKE AVERY FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|05/10/1996|99CAC00178|04/15/1996|100|I|0|                                                  |4760246|PEOPLE FOR PREISTER
NE HOSPITAL ASSOCIATION|99CUA00111|05/10/1996|99CAC00344|04/15/1996|100|I|0|                                                  |4760246|KATHLEEN WITEK FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|05/10/1996|99CAC00279|04/15/1996|100|I|0|                                                  |4760246|DAN LYNCH FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|04/03/1996|99CAC00176|03/26/1996|26.43|I|0|                                                  |4720113|PIRSCH FOR LEGISLATURE (OLD, DON\'T USE)
NE HOSPITAL ASSOCIATION|99CUA00111|04/03/1996|99CAC00315|03/22/1996|100|I|0|                                                  |4720113|SOUTH OMAHANS FOR HILGERT
NE HOSPITAL ASSOCIATION|99CUA00111|03/12/1996|99CAC00175|02/27/1996|100|I|0|                                                  |4650198|CAROL MCBRIDE PIRSCH FOR DOUGLAS COUNTY BOARD
NE HOSPITAL ASSOCIATION|99CUA00111|02/12/1996|99CAC00308|01/09/1996|100|I|0|                                                  |4630057|ERIC WILL FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|01/08/1996|99CAC00307|12/20/1995|54.77|I|0|                                                  |4590172|BOB WICKERSHAM FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|01/08/1996|99CAC00284|12/20/1995|100|I|0|                                                  |4590172|MATZKE FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|01/08/1996|99CAC00258|12/12/1995|100|I|0|                                                  |4590172|COMMITTEE TO ELECT LEO PAT ENGEL
NE HOSPITAL ASSOCIATION|99CUA00111|01/08/1996|99CAC00250|12/01/1995|100|I|0|                                                  |4590172|CITIZENS FOR CROSBY
NE HOSPITAL ASSOCIATION|99CUA00111|01/08/1996|99CAC00327|12/01/1995|100|I|0|                                                  |4590172|SCHIMEK FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|01/08/1996|99CAC00276|12/01/1995|100|I|0|                                                  |4590172|KRISTENSEN FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|01/08/1996|99CAC00147|12/20/1995|55.78|I|0|                                                  |4590172|BOHLKE FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|01/08/1996|99CAC00147|12/01/1995|52|I|0|                                                  |4590172|BOHLKE FOR LEGISLATURE
NE HOSPITAL ASSOCIATION|99CUA00111|01/08/1996|99CAC00006|12/01/1995|68.73|I|0|                                                  |4590172|CITIZENS FOR WESELY
